Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -3.651,    -1.348,     0.700,     2.451,     3.824,     4.841,     5.559,     6.003,     6.201,     6.177,     6.006,     5.632,     5.351,     5.124,     4.997,     4.873,     4.609,     4.195,     3.621,     2.801,       NaN,
     1.050,    -5.475,    -3.235,    -1.180,     0.661,     2.188,     3.359,     4.209,     4.784,     5.126,     5.188,     5.110,     4.837,     4.684,     4.596,     4.539,     4.421,     4.124,     3.662,     3.010,     2.078,       NaN,
     0.900,    -8.499,    -6.149,    -3.861,    -1.705,     0.154,     1.605,     2.699,     3.464,     3.951,     4.145,     4.211,     4.070,     4.061,     4.094,     4.088,     3.955,     3.619,     3.106,     2.365,     1.381,       NaN,
     0.750,    -8.728,    -6.878,    -5.015,    -3.154,    -1.380,     0.142,     1.317,     2.186,     2.805,     3.131,     3.324,     3.350,     3.540,     3.697,     3.731,     3.560,     3.185,     2.657,     1.913,     0.956,       NaN,
     0.600,    -8.474,    -7.077,    -5.663,    -4.167,    -2.604,    -1.162,     0.026,     0.941,     1.657,     2.117,     2.448,     2.706,     3.095,     3.339,     3.351,     3.160,     2.782,     2.267,     1.590,     0.729,       NaN,
     0.450,    -7.898,    -6.827,    -5.773,    -4.629,    -3.389,    -2.177,    -1.105,    -0.241,     0.515,     1.117,     1.629,     2.153,     2.743,     3.006,     2.907,     2.620,     2.216,     1.741,     1.153,     0.425,       NaN,
     0.300,    -7.322,    -6.522,    -5.714,    -4.859,    -3.933,    -2.981,    -2.084,    -1.265,    -0.469,     0.246,     0.906,     1.594,     2.177,     2.319,     2.113,     1.764,     1.350,     0.937,     0.461,    -0.107,       NaN,
     0.150,    -6.785,    -6.220,    -5.620,    -4.937,    -4.174,    -3.391,    -2.631,    -1.894,    -1.103,    -0.343,     0.368,     1.027,     1.418,     1.412,     1.211,     0.954,     0.676,     0.402,     0.082,    -0.354,       NaN,
     0.000,    -6.182,    -5.820,    -5.375,    -4.802,    -4.175,    -3.521,    -2.817,    -2.081,    -1.330,    -0.621,     0.000,     0.457,     0.641,     0.637,     0.586,     0.522,     0.438,     0.345,     0.193,    -0.102,       NaN,
    -0.150,    -5.652,    -5.472,    -5.112,    -4.573,    -4.017,    -3.409,    -2.677,    -1.884,    -1.221,    -0.683,    -0.263,     0.003,     0.159,     0.280,     0.353,     0.388,     0.390,     0.397,     0.380,     0.201,       NaN,
    -0.300,    -5.204,    -5.081,    -4.733,    -4.187,    -3.610,    -2.944,    -2.286,    -1.675,    -1.210,    -0.862,    -0.518,    -0.235,    -0.006,     0.192,     0.365,     0.536,     0.627,     0.633,     0.650,       NaN,       NaN,
    -0.450,    -4.556,    -4.468,    -4.116,    -3.501,    -2.909,    -2.438,    -2.036,    -1.662,    -1.415,    -1.155,    -0.748,    -0.316,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.600,    -4.072,    -3.922,    -3.510,    -2.925,    -2.527,    -2.326,    -2.081,    -1.863,    -1.668,    -1.352,    -0.881,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.750,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
