Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.853,    -1.002,     0.806,     2.524,     4.061,     5.336,     6.330,     7.031,     7.402,     7.436,     7.251,     6.708,     6.079,     5.368,     4.682,     3.965,     3.277,     2.753,     2.412,     2.072,     1.359,
     1.050,    -4.967,    -2.989,    -1.021,     0.865,     2.511,     3.832,     4.866,     5.631,     6.105,     6.231,     6.134,     5.712,     5.239,     4.743,     4.297,     3.860,     3.538,     3.418,     3.294,     2.807,     1.467,
     0.900,    -6.666,    -4.651,    -2.639,    -0.712,     0.993,     2.375,     3.449,     4.254,     4.780,     5.000,     5.002,     4.713,     4.412,     4.164,     4.003,     3.882,     3.897,     4.104,     3.935,     2.757,     0.385,
     0.750,    -8.599,    -6.524,    -4.429,    -2.415,    -0.603,     0.870,     2.009,     2.884,     3.482,     3.791,     3.899,     3.762,     3.634,     3.574,     3.547,     3.503,     3.482,     3.378,     2.499,     0.469,    -2.562,
     0.600,    -9.008,    -7.308,    -5.513,    -3.676,    -1.938,    -0.457,     0.717,     1.620,     2.263,     2.651,     2.876,     2.897,     2.927,     3.002,     3.041,     2.864,     2.430,     1.569,    -0.146,    -2.784,    -6.164,
     0.450,    -8.634,    -7.311,    -5.888,    -4.353,    -2.794,    -1.420,    -0.330,     0.515,     1.160,     1.604,     1.959,     2.149,     2.304,     2.413,     2.341,     1.762,     0.472,    -1.464,    -3.897,    -6.826,   -10.257,
     0.300,    -8.197,    -7.179,    -6.034,    -4.789,    -3.485,    -2.269,    -1.282,    -0.507,     0.167,     0.690,     1.157,     1.488,     1.787,     1.996,     1.884,     1.146,    -0.302,    -2.197,    -4.268,    -6.760,    -9.898,
     0.150,    -7.705,    -6.973,    -6.089,    -5.066,    -3.972,    -2.915,    -2.005,    -1.259,    -0.577,     0.002,     0.509,     0.887,     1.249,     1.447,     1.269,     0.521,    -0.753,    -2.256,    -3.910,    -6.212,    -9.396,
     0.000,    -7.250,    -6.665,    -5.919,    -5.048,    -4.116,    -3.201,    -2.341,    -1.587,    -0.940,    -0.418,     0.000,     0.396,     0.715,     0.752,     0.288,    -0.792,    -2.481,    -4.681,    -7.286,   -10.306,   -13.808,
    -0.150,    -6.646,    -6.238,    -5.604,    -4.810,    -3.953,    -3.080,    -2.209,    -1.475,    -0.951,    -0.577,    -0.279,     0.075,     0.263,     0.213,    -0.210,    -1.151,    -2.697,    -4.811,    -7.368,   -10.357,       NaN,
    -0.300,    -6.061,    -5.784,    -5.184,    -4.350,    -3.475,    -2.611,    -1.833,    -1.239,    -0.825,    -0.564,    -0.345,    -0.137,     0.011,     0.076,    -0.052,    -0.551,    -1.416,    -2.447,    -4.001,    -6.503,       NaN,
    -0.450,    -5.239,    -5.006,    -4.366,    -3.459,    -2.630,    -1.945,    -1.345,    -0.857,    -0.570,    -0.488,    -0.425,    -0.215,     0.165,     0.615,     1.240,     1.615,     1.293,     0.397,    -1.073,       NaN,       NaN,
    -0.600,    -4.595,    -4.250,    -3.548,    -2.680,    -1.988,    -1.442,    -0.913,    -0.496,    -0.335,    -0.405,    -0.493,    -0.209,     0.484,     1.374,     2.516,     3.372,     3.385,     2.675,       NaN,       NaN,       NaN,
    -0.750,    -4.388,    -3.882,    -3.029,    -2.115,    -1.475,    -1.021,    -0.570,    -0.218,    -0.094,    -0.250,    -0.456,    -0.248,     0.669,     2.129,     3.597,     4.599,     4.884,       NaN,       NaN,       NaN,       NaN,
    -0.900,       NaN,    -3.551,    -2.440,    -1.505,    -0.989,    -0.629,    -0.227,     0.108,     0.217,     0.016,    -0.360,    -0.534,    -0.225,     0.323,     0.852,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,    -1.672,    -1.009,    -0.622,    -0.324,    -0.023,     0.255,     0.415,     0.276,    -0.264,    -0.897,    -1.274,    -1.444,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
