Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -0.459,    -0.731,    -0.995,    -1.237,    -1.439,    -1.565,    -1.606,    -1.584,    -1.477,    -1.333,    -1.204,    -1.077,    -0.901,    -0.721,    -0.516,    -0.282,    -0.052,     0.125,       NaN,       NaN,       NaN,
     1.050,    -0.322,    -0.561,    -0.818,    -1.062,    -1.276,    -1.443,    -1.524,    -1.528,    -1.439,    -1.301,    -1.172,    -1.040,    -0.857,    -0.681,    -0.491,    -0.285,    -0.052,     0.139,     0.258,       NaN,       NaN,
     0.900,    -0.069,    -0.257,    -0.480,    -0.702,    -0.908,    -1.093,    -1.222,    -1.271,    -1.218,    -1.097,    -0.982,    -0.879,    -0.745,    -0.605,    -0.478,    -0.347,    -0.199,    -0.053,     0.111,     0.132,       NaN,
     0.750,     0.234,     0.097,    -0.075,    -0.252,    -0.417,    -0.563,    -0.694,    -0.794,    -0.815,    -0.730,    -0.647,    -0.594,    -0.535,    -0.477,    -0.428,    -0.371,    -0.289,    -0.178,    -0.029,    -0.041,    -0.182,
     0.600,     0.492,     0.420,     0.299,     0.181,     0.069,    -0.028,    -0.113,    -0.204,    -0.254,    -0.245,    -0.209,    -0.240,    -0.278,    -0.302,    -0.324,    -0.333,    -0.328,    -0.275,    -0.228,    -0.266,    -0.395,
     0.450,     0.654,     0.627,     0.554,     0.474,     0.404,     0.344,     0.296,     0.242,     0.200,     0.171,     0.168,     0.069,    -0.041,    -0.136,    -0.206,    -0.258,    -0.293,    -0.312,    -0.320,    -0.364,    -0.488,
     0.300,     0.705,     0.688,     0.646,     0.584,     0.527,     0.482,     0.442,     0.409,     0.363,     0.332,     0.295,     0.190,     0.080,    -0.016,    -0.083,    -0.132,    -0.182,    -0.237,    -0.278,    -0.334,    -0.439,
     0.150,     0.620,     0.601,     0.567,     0.519,     0.460,     0.415,     0.384,     0.371,     0.330,     0.267,     0.197,     0.133,     0.063,     0.013,    -0.019,    -0.039,    -0.072,    -0.088,    -0.109,    -0.149,    -0.232,
     0.000,     0.403,     0.367,     0.329,     0.279,     0.212,     0.150,     0.095,     0.065,     0.068,     0.051,     0.000,    -0.053,    -0.087,    -0.096,    -0.089,    -0.068,    -0.033,     0.024,     0.101,     0.177,     0.233,
    -0.150,    -0.014,    -0.082,    -0.134,    -0.193,    -0.277,    -0.380,    -0.451,    -0.447,    -0.351,    -0.205,    -0.116,    -0.230,    -0.299,    -0.331,    -0.318,    -0.273,    -0.189,    -0.047,     0.162,     0.399,     0.664,
    -0.300,    -0.696,    -0.786,    -0.859,    -0.950,    -1.042,    -1.136,    -1.129,    -0.985,    -0.704,    -0.369,    -0.119,    -0.329,    -0.539,    -0.691,    -0.725,    -0.670,    -0.587,    -0.430,    -0.171,     0.155,     0.557,
    -0.450,    -1.565,    -1.648,    -1.721,    -1.813,    -1.873,    -1.861,    -1.685,    -1.369,    -0.895,    -0.406,    -0.104,    -0.425,    -0.796,    -1.058,    -1.171,    -1.156,    -1.086,    -0.944,    -0.714,    -0.405,     0.012,
    -0.600,    -0.461,    -0.663,    -0.863,    -1.036,    -1.140,    -1.110,    -0.940,    -0.692,    -0.381,    -0.275,    -0.039,    -0.429,    -0.918,    -1.317,    -1.559,    -1.641,    -1.630,    -1.503,    -1.297,    -1.034,    -0.650,
    -0.750,     0.876,     0.601,     0.319,     0.061,    -0.117,    -0.163,    -0.129,    -0.053,     0.023,     0.027,     0.186,    -0.168,    -0.702,    -1.269,    -1.717,    -1.959,    -2.052,    -2.000,    -1.848,    -1.615,    -1.265,
    -0.900,     0.659,     0.499,     0.329,     0.143,    -0.016,    -0.072,    -0.070,    -0.003,     0.138,     0.447,     0.575,     0.336,    -0.133,    -0.740,    -1.372,    -1.873,    -2.145,    -2.243,    -2.203,    -2.048,    -1.769,
    -1.050,     0.918,     0.750,     0.611,     0.453,     0.316,     0.302,     0.342,     0.453,     0.632,     0.863,     1.007,     0.909,     0.603,     0.104,    -0.574,    -1.271,    -1.772,    -2.079,    -2.217,    -2.217,    -2.073,
    -1.200,     1.334,     1.070,     0.863,     0.688,     0.567,     0.567,     0.646,     0.796,     0.990,     1.202,     1.400,     1.430,     1.292,     0.950,     0.345,    -0.407,    -1.063,    -1.555,    -1.856,    -2.002,    -2.044,
    -1.350,     1.373,     1.141,     0.941,     0.792,     0.685,     0.677,     0.769,     0.943,     1.165,     1.419,     1.703,     1.847,     1.866,     1.727,     1.325,     0.665,    -0.104,    -0.794,    -1.286,    -1.602,    -1.823,
    -1.500,     0.560,     0.455,     0.389,     0.337,     0.320,     0.374,     0.515,     0.749,     1.045,     1.400,     1.791,     2.052,     2.222,     2.270,     2.080,     1.585,     0.826,     0.007,    -0.689,    -1.193,    -1.607,
