Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -3.199,    -0.966,     1.064,     2.845,     4.312,     5.435,     6.275,     6.857,     7.162,     7.225,     7.141,     6.775,     6.431,     6.177,     5.989,     5.726,     5.292,     4.688,     3.975,     3.301,     2.777,
     1.050,    -4.791,    -2.599,    -0.555,     1.279,     2.809,     3.995,     4.890,     5.552,     5.965,     6.125,     6.126,     5.878,     5.720,     5.701,     5.666,     5.496,     5.085,     4.493,     3.803,     3.180,     2.569,
     0.900,    -6.847,    -4.540,    -2.361,    -0.434,     1.186,     2.471,     3.446,     4.205,     4.726,     4.983,     5.097,     4.978,     4.974,     5.099,     5.145,     4.992,     4.535,     3.845,     3.017,     2.219,     1.282,
     0.750,    -8.159,    -6.070,    -3.983,    -2.017,    -0.292,     1.094,     2.127,     2.937,     3.510,     3.856,     4.100,     4.101,     4.243,     4.485,     4.593,     4.396,     3.825,     2.978,     2.005,     0.997,    -0.437,
     0.600,    -8.363,    -6.666,    -4.933,    -3.192,    -1.524,    -0.090,     0.972,     1.776,     2.357,     2.774,     3.115,     3.280,     3.564,     3.903,     4.027,     3.699,     2.922,     1.850,     0.607,    -0.932,    -3.107,
     0.450,    -7.902,    -6.600,    -5.259,    -3.848,    -2.414,    -1.104,    -0.080,     0.688,     1.255,     1.718,     2.161,     2.508,     2.929,     3.291,     3.278,     2.626,     1.407,    -0.220,    -2.162,    -4.456,    -7.104,
     0.300,    -7.512,    -6.529,    -5.490,    -4.380,    -3.210,    -2.070,    -1.113,    -0.373,     0.222,     0.761,     1.301,     1.771,     2.306,     2.726,     2.712,     1.992,     0.712,    -0.867,    -2.678,    -4.774,    -7.191,
     0.150,    -6.960,    -6.281,    -5.512,    -4.607,    -3.661,    -2.725,    -1.898,    -1.190,    -0.558,     0.005,     0.581,     1.090,     1.610,     1.974,     1.866,     1.125,    -0.066,    -1.467,    -3.076,    -4.951,    -7.160,
     0.000,    -6.443,    -5.952,    -5.347,    -4.614,    -3.834,    -3.064,    -2.324,    -1.633,    -1.029,    -0.521,     0.000,     0.545,     1.024,     1.291,     1.123,     0.483,    -0.502,    -1.701,    -3.105,    -4.795,    -6.858,
    -0.150,    -5.914,    -5.626,    -5.124,    -4.504,    -3.832,    -3.140,    -2.392,    -1.662,    -1.121,    -0.714,    -0.353,     0.122,     0.485,     0.667,     0.575,     0.084,    -0.753,    -1.820,    -3.100,    -4.672,       NaN,
    -0.300,    -5.438,    -5.280,    -4.842,    -4.204,    -3.495,    -2.743,    -2.031,    -1.453,    -1.035,    -0.770,    -0.544,    -0.201,     0.136,     0.447,     0.603,     0.440,    -0.064,    -0.882,    -1.960,       NaN,       NaN,
    -0.450,    -4.793,    -4.664,    -4.190,    -3.457,    -2.744,    -2.173,    -1.670,    -1.234,    -0.927,    -0.819,    -0.752,    -0.394,     0.208,     0.916,     1.751,     2.628,     3.031,     2.723,     1.903,       NaN,       NaN,
    -0.600,    -4.103,    -3.915,    -3.377,    -2.663,    -2.128,    -1.815,    -1.460,    -1.119,    -0.880,    -0.826,    -0.880,    -0.632,     0.227,     1.550,     3.066,     4.473,     5.298,     5.379,       NaN,       NaN,       NaN,
    -0.750,    -3.818,    -3.513,    -2.876,    -2.153,    -1.735,    -1.536,    -1.303,    -1.084,    -0.908,    -0.783,    -0.876,    -0.997,    -0.794,    -0.321,     0.526,     1.620,     2.475,       NaN,       NaN,       NaN,       NaN,
    -0.900,       NaN,    -3.242,    -2.383,    -1.671,    -1.397,    -1.271,    -1.125,    -0.960,    -0.858,    -0.780,    -0.794,    -0.922,    -0.890,    -0.972,    -1.006,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,    -1.708,    -1.279,    -1.169,    -1.117,    -1.025,    -0.954,    -0.891,    -0.795,    -0.721,    -0.792,    -1.041,    -1.616,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
