Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     1.676,     1.582,     1.484,     1.384,     1.289,     1.225,     1.261,     1.429,     1.719,     2.151,     2.579,     2.801,     2.836,     2.690,     2.291,     1.670,     0.892,     0.078,    -0.609,    -1.021,    -0.911,
     1.050,     1.626,     1.594,     1.530,     1.432,     1.292,     1.133,     1.037,     1.060,     1.271,     1.670,     2.075,     2.329,     2.358,     2.187,     1.768,     1.125,     0.396,    -0.335,    -0.950,    -1.243,    -0.907,
     0.900,     1.579,     1.628,     1.627,     1.545,     1.374,     1.164,     0.929,     0.756,     0.801,     1.129,     1.575,     1.863,     1.901,     1.727,     1.336,     0.759,     0.148,    -0.448,    -0.912,    -1.047,    -0.637,
     0.750,     1.536,     1.645,     1.709,     1.691,     1.552,     1.337,     1.011,     0.646,     0.482,     0.690,     1.152,     1.471,     1.536,     1.403,     1.105,     0.708,     0.251,    -0.204,    -0.578,    -0.694,    -0.491,
     0.600,     1.553,     1.683,     1.773,     1.814,     1.778,     1.633,     1.318,     0.840,     0.474,     0.479,     0.832,     1.061,     1.162,     1.158,     1.041,     0.805,     0.470,     0.124,    -0.258,    -0.446,    -0.471,
     0.450,     1.716,     1.857,     1.963,     2.024,     2.035,     1.975,     1.798,     1.392,     0.902,     0.615,     0.583,     0.522,     0.686,     0.840,     0.912,     0.848,     0.612,     0.308,    -0.049,    -0.245,    -0.339,
     0.300,     1.956,     2.098,     2.193,     2.227,     2.214,     2.182,     2.077,     1.785,     1.326,     0.815,     0.379,    -0.032,     0.029,     0.283,     0.521,     0.720,     0.713,     0.564,     0.340,     0.260,     0.310,
     0.150,     2.086,     2.192,     2.278,     2.322,     2.308,     2.232,     2.114,     1.864,     1.472,     0.907,     0.194,    -0.584,    -0.677,    -0.205,     0.261,     0.656,     0.855,     0.895,     0.772,     0.742,     0.974,
     0.000,     1.725,     1.765,     1.919,     2.021,     2.023,     1.987,     1.911,     1.738,     1.436,     0.889,     0.000,    -0.904,    -1.068,    -0.465,     0.230,     0.718,     0.973,     1.013,     0.905,     0.887,     1.212,
    -0.150,     0.922,     1.020,     1.227,     1.378,     1.479,     1.565,     1.566,     1.467,     1.211,     0.728,    -0.045,    -0.693,    -0.639,    -0.023,     0.550,     0.940,     1.186,     1.199,     1.111,     1.108,     1.405,
    -0.300,     0.159,     0.299,     0.532,     0.765,     0.986,     1.186,     1.299,     1.322,     1.187,     0.808,     0.160,    -0.467,    -0.332,     0.336,     0.881,     1.238,     1.430,     1.450,     1.387,     1.331,     1.490,
    -0.450,    -0.400,    -0.273,    -0.040,     0.258,     0.569,     0.882,     1.130,     1.275,     1.263,     1.013,     0.475,    -0.202,    -0.112,     0.526,     1.093,     1.443,     1.583,     1.617,     1.580,     1.558,     1.689,
    -0.600,    -0.767,    -0.658,    -0.402,    -0.056,     0.329,     0.725,     1.075,     1.325,     1.404,     1.245,     0.775,     0.028,     0.046,     0.674,     1.261,     1.600,     1.725,     1.795,     1.836,     1.890,     1.991,
    -0.750,    -0.965,    -0.963,    -0.856,    -0.439,     0.244,     0.732,     1.152,     1.478,     1.621,     1.480,     1.002,     0.136,    -0.108,     0.455,     1.174,     1.583,     1.762,     1.820,     1.890,     2.032,     2.170,
    -0.900,    -0.777,    -0.818,    -0.641,    -0.236,     0.393,     0.915,     1.370,     1.732,     1.886,     1.701,     1.142,     0.196,    -0.245,     0.198,     0.962,     1.443,     1.685,     1.784,     1.901,     2.093,       NaN,
    -1.050,    -0.344,    -0.419,    -0.229,     0.164,     0.676,     1.189,     1.655,     2.011,     2.147,     1.906,     1.244,     0.219,    -0.460,    -0.288,     0.458,     1.077,     1.377,     1.541,     1.690,       NaN,       NaN,
    -1.200,     0.229,     0.079,     0.204,     0.555,     1.002,     1.487,     1.936,     2.264,     2.371,     2.079,     1.343,     0.281,    -0.572,    -0.695,    -0.099,     0.565,     0.904,     1.099,       NaN,       NaN,       NaN,
    -1.350,       NaN,     0.575,     0.648,     0.952,     1.349,     1.769,     2.160,     2.418,     2.455,     2.126,     1.398,     0.348,    -0.596,    -1.010,    -0.657,    -0.049,     0.327,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,     1.303,     1.663,     2.022,     2.310,     2.469,     2.429,     2.076,     1.355,     0.314,    -0.667,    -1.250,    -1.109,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
