Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -1.647,     0.334,     1.847,     2.930,     3.685,     4.165,     4.459,     4.532,     4.437,     4.315,     4.317,     4.139,     3.846,     3.526,     3.182,     2.813,     2.472,     2.176,     2.001,     2.010,     2.533,
     1.050,    -2.950,    -0.931,     0.619,     1.739,     2.517,     3.038,     3.408,     3.625,     3.650,     3.531,     3.439,     3.207,     2.961,     2.768,     2.641,     2.537,     2.474,     2.446,     2.526,     2.802,     3.470,
     0.900,    -4.625,    -2.534,    -0.913,     0.266,     1.095,     1.664,     2.056,     2.361,     2.570,     2.641,     2.589,     2.391,     2.291,     2.322,     2.480,     2.610,     2.774,     2.968,     3.233,     3.635,     4.106,
     0.750,    -6.690,    -4.511,    -2.765,    -1.480,    -0.544,     0.115,     0.548,     0.949,     1.381,     1.699,     1.797,     1.803,     1.976,     2.287,     2.695,     2.994,     3.256,     3.460,     3.733,     4.035,     4.269,
     0.600,    -9.113,    -6.887,    -4.980,    -3.498,    -2.414,    -1.612,    -0.950,    -0.358,     0.274,     0.804,     1.178,     1.494,     1.987,     2.501,     2.959,     3.336,     3.607,     3.683,     3.900,     4.083,     4.177,
     0.450,   -11.845,    -9.630,    -7.625,    -5.939,    -4.662,    -3.583,    -2.453,    -1.450,    -0.604,     0.129,     0.766,     1.309,     2.005,     2.648,     3.151,     3.521,     3.780,     3.872,     4.076,     4.204,     4.263,
     0.300,   -14.926,   -12.750,   -10.646,    -8.612,    -6.665,    -4.923,    -3.453,    -2.227,    -1.203,    -0.314,     0.494,     1.163,     1.932,     2.641,     3.222,     3.617,     3.862,     4.018,     4.234,     4.485,     4.686,
     0.150,   -13.594,   -11.622,    -9.736,    -7.894,    -6.118,    -4.581,    -3.333,    -2.301,    -1.424,    -0.655,     0.281,     1.202,     2.012,     2.651,     3.159,     3.536,     3.746,     3.852,     4.032,     4.369,     4.691,
     0.000,   -12.766,   -10.995,    -9.266,    -7.591,    -6.002,    -4.600,    -3.394,    -2.402,    -1.669,    -1.077,     0.000,     1.416,     2.269,     2.676,     3.005,     3.240,     3.331,     3.335,     3.521,     4.097,     4.731,
    -0.150,   -12.661,   -10.983,    -9.305,    -7.656,    -6.118,    -4.683,    -3.402,    -2.372,    -1.638,    -1.022,    -0.165,     0.958,     1.775,     2.314,     2.697,     2.950,     3.025,     3.039,     3.271,     3.921,     4.613,
    -0.300,   -12.626,   -10.977,    -9.307,    -7.644,    -6.053,    -4.580,    -3.309,    -2.260,    -1.463,    -0.751,    -0.020,     0.689,     1.342,     1.921,     2.379,     2.674,     2.789,     2.811,     2.967,     3.479,     4.057,
    -0.450,   -12.670,   -10.946,    -9.203,    -7.472,    -5.808,    -4.313,    -3.048,    -1.998,    -1.138,    -0.389,     0.267,     0.655,     1.123,     1.607,     2.051,     2.380,     2.547,     2.616,     2.712,     3.059,     3.416,
    -0.600,   -12.989,   -11.054,    -9.103,    -7.181,    -5.373,    -3.835,    -2.604,    -1.591,    -0.744,    -0.033,     0.546,     0.782,     1.085,     1.400,     1.724,     2.017,     2.204,     2.349,     2.497,     2.778,     2.908,
    -0.750,   -12.668,   -10.275,    -8.078,    -6.418,    -4.802,    -3.259,    -2.066,    -1.090,    -0.280,     0.354,     0.813,     1.003,     1.205,     1.378,     1.553,     1.751,     1.928,     2.111,     2.276,     2.496,     2.506,
    -0.900,   -12.674,   -10.162,    -7.750,    -5.768,    -3.981,    -2.530,    -1.406,    -0.514,     0.192,     0.740,     1.133,     1.307,     1.434,     1.485,     1.510,     1.547,     1.624,     1.803,     2.024,     2.233,       NaN,
    -1.050,    -8.526,    -6.414,    -4.688,    -3.573,    -2.609,    -1.572,    -0.673,     0.090,     0.701,     1.188,     1.514,     1.654,     1.724,     1.688,     1.578,     1.428,     1.326,     1.299,     1.407,       NaN,       NaN,
    -1.200,    -5.132,    -3.416,    -2.125,    -1.244,    -0.606,    -0.210,     0.167,     0.686,     1.191,     1.633,     1.930,     2.054,     2.078,     1.976,     1.810,     1.582,     1.431,     1.476,       NaN,       NaN,       NaN,
    -1.350,       NaN,    -1.181,    -0.142,     0.589,     1.060,     1.239,     1.220,     1.344,     1.695,     2.076,     2.321,     2.435,     2.446,     2.296,     2.036,     1.725,     1.503,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,     1.908,     2.294,     2.386,     2.178,     2.020,     2.148,     2.421,     2.639,     2.764,     2.786,     2.640,     2.319,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
