Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.548,     0.789,     1.059,     1.350,     1.641,     1.925,     2.182,     2.424,     2.649,     2.859,     3.017,     2.851,     2.609,     2.330,     1.982,     1.569,     1.122,     0.655,     0.222,    -0.161,    -0.484,
     1.050,     0.274,     0.508,     0.762,     1.043,     1.336,     1.631,     1.923,     2.200,     2.471,     2.734,     2.955,     2.730,     2.404,     2.075,     1.694,     1.281,     0.846,     0.421,     0.028,    -0.316,    -0.599,
     0.900,    -0.007,     0.208,     0.433,     0.694,     0.969,     1.252,     1.555,     1.851,     2.146,     2.445,     2.699,     2.453,     2.116,     1.755,     1.377,     0.996,     0.615,     0.243,    -0.099,    -0.378,    -0.618,
     0.750,    -0.230,    -0.050,     0.147,     0.364,     0.611,     0.861,     1.143,     1.433,     1.729,     2.033,     2.282,     2.045,     1.744,     1.410,     1.078,     0.763,     0.455,     0.167,    -0.112,    -0.336,    -0.539,
     0.600,    -0.374,    -0.232,    -0.064,     0.104,     0.310,     0.510,     0.746,     0.999,     1.265,     1.534,     1.744,     1.537,     1.293,     1.038,     0.782,     0.557,     0.336,     0.141,    -0.028,    -0.183,    -0.353,
     0.450,    -0.409,    -0.302,    -0.172,    -0.050,     0.091,     0.243,     0.414,     0.612,     0.823,     1.026,     1.167,     0.992,     0.794,     0.609,     0.447,     0.314,     0.199,     0.109,     0.040,    -0.041,    -0.121,
     0.300,    -0.362,    -0.279,    -0.175,    -0.097,    -0.021,     0.069,     0.174,     0.312,     0.454,     0.570,     0.650,     0.513,     0.360,     0.227,     0.135,     0.074,     0.027,    -0.004,    -0.027,    -0.048,    -0.039,
     0.150,    -0.284,    -0.225,    -0.140,    -0.105,    -0.066,    -0.025,     0.037,     0.118,     0.190,     0.229,     0.255,     0.160,     0.057,    -0.023,    -0.086,    -0.127,    -0.153,    -0.172,    -0.191,    -0.165,    -0.113,
     0.000,    -0.190,    -0.169,    -0.140,    -0.135,    -0.110,    -0.070,    -0.027,     0.011,     0.030,     0.022,     0.000,    -0.034,    -0.088,    -0.150,    -0.207,    -0.264,    -0.309,    -0.345,    -0.377,    -0.376,    -0.334,
    -0.150,    -0.129,    -0.173,    -0.210,    -0.202,    -0.173,    -0.124,    -0.081,    -0.057,    -0.045,    -0.056,    -0.090,    -0.104,    -0.127,    -0.169,    -0.227,    -0.299,    -0.378,    -0.452,    -0.518,    -0.588,    -0.602,
    -0.300,    -0.133,    -0.232,    -0.287,    -0.280,    -0.239,    -0.185,    -0.134,    -0.094,    -0.071,    -0.066,    -0.065,    -0.087,    -0.107,    -0.135,    -0.184,    -0.259,    -0.351,    -0.461,    -0.570,    -0.689,    -0.772,
    -0.450,    -0.165,    -0.295,    -0.358,    -0.342,    -0.289,    -0.226,    -0.171,    -0.123,    -0.079,    -0.049,    -0.023,    -0.031,    -0.042,    -0.060,    -0.099,    -0.166,    -0.260,    -0.386,    -0.527,    -0.684,    -0.830,
    -0.600,    -0.228,    -0.359,    -0.406,    -0.378,    -0.321,    -0.256,    -0.199,    -0.135,    -0.070,    -0.015,     0.020,     0.030,     0.036,     0.035,     0.015,    -0.038,    -0.123,    -0.248,    -0.399,    -0.580,    -0.767,
    -0.750,    -0.249,    -0.333,    -0.289,    -0.197,    -0.332,    -0.267,    -0.206,    -0.124,    -0.043,     0.024,     0.070,     0.098,     0.124,     0.144,     0.141,     0.105,     0.037,    -0.070,    -0.215,    -0.400,    -0.607,
    -0.900,    -0.226,    -0.261,    -0.171,    -0.111,    -0.337,    -0.236,    -0.156,    -0.069,     0.007,     0.064,     0.109,     0.157,     0.209,     0.248,     0.263,     0.247,     0.201,     0.116,    -0.008,    -0.186,    -0.400,
    -1.050,    -0.225,    -0.279,    -0.254,    -0.244,    -0.280,    -0.175,    -0.087,    -0.005,     0.059,     0.104,     0.140,     0.185,     0.251,     0.310,     0.353,     0.363,     0.346,     0.287,     0.183,     0.024,    -0.179,
    -1.200,    -0.250,    -0.318,    -0.309,    -0.266,    -0.213,    -0.106,    -0.025,     0.036,     0.085,     0.118,     0.147,     0.179,     0.241,     0.316,     0.389,     0.438,     0.450,     0.417,     0.337,     0.200,     0.006,
    -1.350,       NaN,    -0.362,    -0.302,    -0.195,    -0.099,    -0.013,     0.045,     0.079,     0.101,     0.105,     0.099,     0.115,     0.178,     0.262,     0.354,     0.438,     0.493,     0.496,     0.449,     0.338,     0.162,
    -1.500,       NaN,       NaN,    -0.198,    -0.031,     0.091,     0.162,     0.181,     0.158,     0.117,     0.055,    -0.006,    -0.015,     0.044,     0.137,     0.251,     0.359,     0.447,     0.494,     0.492,     0.422,     0.281,
