Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,   -39.887,   -35.972,   -32.454,   -29.281,   -26.435,   -23.996,   -21.971,   -20.362,   -19.164,   -18.383,   -17.982,   -17.992,   -18.404,   -19.242,   -20.575,   -22.401,   -24.576,   -26.929,   -29.474,   -32.278,   -35.371,
     1.050,   -35.099,   -31.151,   -27.636,   -24.516,   -21.831,   -19.623,   -17.829,   -16.380,   -15.309,   -14.654,   -14.392,   -14.556,   -15.133,   -16.154,   -17.654,   -19.639,   -22.097,   -24.895,   -27.752,   -30.647,   -33.798,
     0.900,   -30.855,   -26.879,   -23.409,   -20.422,   -17.895,   -15.836,   -14.167,   -12.820,   -11.838,   -11.258,   -11.093,   -11.375,   -12.085,   -13.247,   -14.902,   -17.017,   -19.627,   -22.653,   -25.918,   -29.303,   -32.749,
     0.750,   -27.432,   -23.464,   -20.044,   -17.138,   -14.697,   -12.705,   -11.071,    -9.754,    -8.790,    -8.238,    -8.127,    -8.500,    -9.311,   -10.600,   -12.356,   -14.608,   -17.377,   -20.577,   -24.028,   -27.774,   -31.920,
     0.600,   -25.400,   -21.318,   -17.804,   -14.802,   -12.287,   -10.219,    -8.541,    -7.203,    -6.199,    -5.625,    -5.554,    -5.988,    -6.871,    -8.254,   -10.090,   -12.439,   -15.301,   -18.578,   -22.127,   -26.043,   -30.358,
     0.450,   -24.390,   -20.162,   -16.477,   -13.300,   -10.615,    -8.385,    -6.584,    -5.162,    -4.095,    -3.487,    -3.424,    -3.886,    -4.810,    -6.227,    -8.091,   -10.468,   -13.332,   -16.645,   -20.319,   -24.351,   -28.763,
     0.300,   -23.886,   -19.610,   -15.823,   -12.508,    -9.664,    -7.258,    -5.269,    -3.701,    -2.541,    -1.889,    -1.797,    -2.248,    -3.170,    -4.566,    -6.433,    -8.800,   -11.644,   -14.919,   -18.617,   -22.717,   -27.253,
     0.150,   -23.669,   -19.396,   -15.562,   -12.169,    -9.223,    -6.688,    -4.557,    -2.847,    -1.587,    -0.847,    -0.663,    -1.053,    -1.943,    -3.315,    -5.167,    -7.517,   -10.334,   -13.587,   -17.274,   -21.371,   -25.916,
     0.000,   -23.735,   -19.499,   -15.662,   -12.200,    -9.108,    -6.425,    -4.198,    -2.433,    -1.124,    -0.294,     0.000,    -0.290,    -1.150,    -2.521,    -4.365,    -6.680,    -9.456,   -12.684,   -16.362,   -20.471,   -25.002,
    -0.150,   -24.058,   -19.851,   -16.032,   -12.572,    -9.431,    -6.647,    -4.312,    -2.467,    -1.098,    -0.194,     0.188,     0.010,    -0.803,    -2.173,    -4.006,    -6.287,    -9.046,   -12.244,   -15.900,   -20.006,   -24.524,
    -0.300,   -25.075,   -20.935,   -17.133,   -13.625,   -10.366,    -7.392,    -4.890,    -2.954,    -1.530,    -0.545,    -0.087,    -0.179,    -0.898,    -2.226,    -4.058,    -6.339,    -9.076,   -12.255,   -15.883,   -19.966,   -24.472,
    -0.450,   -26.570,   -22.489,   -18.697,   -15.117,   -11.691,    -8.536,    -5.911,    -3.884,    -2.388,    -1.336,    -0.795,    -0.806,    -1.449,    -2.729,    -4.518,    -6.776,    -9.499,   -12.662,   -16.271,   -20.333,   -24.831,
    -0.600,   -28.586,   -24.528,   -20.647,   -16.911,   -13.322,   -10.079,    -7.380,    -5.261,    -3.657,    -2.530,    -1.936,    -1.880,    -2.427,    -3.630,    -5.397,    -7.626,   -10.327,   -13.475,   -17.067,   -21.106,   -25.575,
    -0.750,   -31.092,   -26.970,   -22.874,   -18.943,   -15.260,   -11.977,    -9.221,    -7.036,    -5.357,    -4.164,    -3.509,    -3.395,    -3.875,    -4.971,    -6.672,    -8.871,   -11.550,   -14.681,   -18.256,   -22.271,   -26.713,
    -0.900,   -33.870,   -29.560,   -25.286,   -21.252,   -17.525,   -14.233,   -11.457,    -9.207,    -7.457,    -6.212,    -5.506,    -5.349,    -5.777,    -6.796,    -8.397,   -10.530,   -13.170,   -16.277,   -19.828,   -23.814,   -28.234,
    -1.050,   -36.908,   -32.432,   -28.020,   -23.901,   -20.143,   -16.861,   -14.065,   -11.756,    -9.944,    -8.656,    -7.930,    -7.763,    -8.146,    -9.083,   -10.582,   -12.634,   -15.205,   -18.257,   -21.774,   -25.743,   -30.143,
    -1.200,   -40.353,   -35.648,   -31.092,   -26.931,   -23.150,   -19.866,   -17.055,   -14.715,   -12.857,   -11.518,   -10.769,   -10.597,   -10.941,   -11.806,   -13.201,   -15.147,   -17.650,   -20.642,   -24.101,   -28.048,   -32.429,
    -1.350,   -44.091,   -39.169,   -34.574,   -30.357,   -26.560,   -23.266,   -20.447,   -18.088,   -16.197,   -14.825,   -14.028,   -13.806,   -14.125,   -14.958,   -16.279,   -18.119,   -20.520,   -23.440,   -26.842,   -30.737,   -35.080,
    -1.500,   -48.101,   -43.076,   -38.424,   -34.183,   -30.399,   -27.095,   -24.253,   -21.862,   -19.953,   -18.559,   -17.702,   -17.396,   -17.655,   -18.461,   -19.723,   -21.511,   -23.828,   -26.655,   -29.994,   -33.818,   -38.113,
