Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,       NaN,     4.702,     3.660,     3.036,     2.728,     2.655,     2.779,     3.091,     3.604,     4.316,     5.174,     5.858,     6.311,     6.427,     6.170,     5.618,     4.903,     3.924,     2.342,    -0.103,    -3.565,
     1.050,       NaN,     5.289,     4.315,     3.698,     3.316,     3.085,     2.990,     3.026,     3.240,     3.651,     4.252,     4.683,     4.927,     4.816,     4.319,     3.459,     2.382,     1.152,    -0.498,    -2.967,    -6.465,
     0.900,       NaN,     5.540,     4.697,     4.121,     3.666,     3.294,     3.011,     2.852,     2.849,     3.013,     3.393,     3.595,     3.630,     3.325,     2.617,     1.489,     0.071,    -1.475,    -3.250,    -5.773,    -9.371,
     0.750,       NaN,     5.514,     4.804,     4.271,     3.771,     3.305,     2.918,     2.629,     2.450,     2.410,     2.557,     2.590,     2.435,     1.943,     1.066,    -0.267,    -2.018,    -4.010,    -6.042,    -8.602,   -12.300,
     0.600,       NaN,     5.319,     4.703,     4.219,     3.751,     3.266,     2.828,     2.430,     2.091,     1.842,     1.783,     1.654,     1.296,     0.623,    -0.399,    -1.825,    -3.638,    -5.806,    -8.287,   -11.262,   -15.110,
     0.450,       NaN,     5.028,     4.519,     4.093,     3.668,     3.214,     2.762,     2.322,     1.838,     1.392,     1.117,     0.792,     0.250,    -0.579,    -1.716,    -3.221,    -5.098,    -7.435,   -10.395,   -13.943,   -17.938,
     0.300,       NaN,     4.628,     4.208,     3.849,     3.492,     3.129,     2.737,     2.320,     1.764,     1.129,     0.568,     0.016,    -0.662,    -1.537,    -2.665,    -4.071,    -5.773,    -7.828,   -10.329,   -13.221,   -16.367,
     0.150,       NaN,     4.086,     3.760,     3.477,     3.208,     2.980,     2.736,     2.440,     1.919,     1.129,     0.183,    -0.650,    -1.325,    -2.082,    -3.023,    -4.162,    -5.522,    -7.143,    -9.101,   -11.442,   -14.081,
     0.000,       NaN,     3.344,     3.132,     2.987,     2.845,     2.756,     2.701,     2.613,     2.269,     1.412,     0.000,    -1.072,    -1.564,    -2.122,    -2.801,    -3.664,    -4.751,    -6.068,    -7.649,    -9.546,   -11.810,
    -0.150,       NaN,     2.779,     2.645,     2.589,     2.526,     2.471,     2.374,     2.123,     1.620,     0.875,     0.010,    -0.729,    -1.282,    -1.791,    -2.345,    -3.038,    -3.935,    -5.023,    -6.282,    -7.777,    -9.588,
    -0.300,       NaN,     2.356,     2.299,     2.274,     2.234,     2.182,     2.018,     1.694,     1.208,     0.638,     0.123,    -0.446,    -0.994,    -1.479,    -1.983,    -2.583,    -3.318,    -4.196,    -5.190,    -6.324,    -7.896,
    -0.450,       NaN,     1.484,     1.592,     1.669,     1.707,     1.668,     1.511,     1.236,     0.879,     0.509,     0.186,    -0.308,    -0.794,    -1.248,    -1.723,    -2.254,    -2.862,    -3.557,    -4.315,    -5.256,    -6.416,
    -0.600,       NaN,     0.030,     0.381,     0.660,     0.869,     0.959,     0.925,     0.783,     0.564,     0.336,     0.119,    -0.315,    -0.727,    -1.131,    -1.552,    -1.988,    -2.457,    -3.020,    -3.605,    -4.253,    -5.031,
    -0.750,       NaN,    -1.426,    -0.766,    -0.208,     0.236,     0.551,     0.706,     0.573,     0.248,     0.130,    -0.054,    -0.421,    -0.770,    -1.120,    -1.468,    -1.822,    -2.192,    -2.582,    -2.963,    -3.331,    -3.764,
    -0.900,       NaN,    -2.517,    -1.544,    -0.713,    -0.040,     0.403,     0.598,     0.503,     0.226,     0.111,    -0.174,    -0.564,    -0.895,    -1.206,    -1.479,    -1.722,    -1.966,    -2.187,    -2.360,    -2.461,       NaN,
    -1.050,       NaN,    -2.086,    -0.927,    -0.027,     0.576,     0.844,     0.919,     0.810,     0.564,     0.284,    -0.161,    -0.649,    -1.008,    -1.295,    -1.514,    -1.669,    -1.787,    -1.840,    -1.811,       NaN,       NaN,
    -1.200,       NaN,    -0.444,     0.759,     1.518,     1.843,     1.801,     1.601,     1.319,     0.935,     0.481,    -0.100,    -0.682,    -1.102,    -1.392,    -1.568,    -1.636,    -1.627,    -1.524,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,     2.053,     2.449,     2.523,     2.327,     2.017,     1.643,     1.178,     0.614,    -0.045,    -0.674,    -1.138,    -1.444,    -1.605,    -1.607,    -1.480,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,     2.655,     2.462,     2.165,     1.767,     1.261,     0.653,    -0.025,    -0.659,    -1.142,    -1.448,    -1.586,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
