Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -0.666,    -0.935,    -1.168,    -1.374,    -1.525,    -1.590,    -1.561,    -1.438,    -1.239,    -0.997,    -0.795,    -0.648,    -0.459,    -0.258,    -0.070,     0.157,     0.378,     0.563,     0.660,       NaN,       NaN,
     1.050,    -0.631,    -0.852,    -1.057,    -1.248,    -1.407,    -1.504,    -1.513,    -1.410,    -1.222,    -0.982,    -0.779,    -0.616,    -0.437,    -0.254,    -0.075,     0.132,     0.340,     0.535,     0.710,     0.749,       NaN,
     0.900,    -0.435,    -0.591,    -0.751,    -0.905,    -1.043,    -1.145,    -1.193,    -1.135,    -0.981,    -0.753,    -0.574,    -0.444,    -0.323,    -0.196,    -0.079,     0.063,     0.220,     0.398,     0.609,     0.657,     0.502,
     0.750,    -0.159,    -0.244,    -0.352,    -0.453,    -0.535,    -0.598,    -0.635,    -0.615,    -0.531,    -0.347,    -0.202,    -0.152,    -0.123,    -0.075,    -0.025,     0.053,     0.165,     0.316,     0.495,     0.505,     0.323,
     0.600,     0.086,     0.073,     0.023,    -0.025,    -0.052,    -0.068,    -0.075,    -0.061,    -0.010,     0.102,     0.208,     0.153,     0.102,     0.079,     0.073,     0.089,     0.139,     0.247,     0.327,     0.296,     0.119,
     0.450,     0.240,     0.275,     0.273,     0.256,     0.257,     0.265,     0.268,     0.288,     0.330,     0.389,     0.477,     0.362,     0.266,     0.202,     0.160,     0.152,     0.172,     0.226,     0.236,     0.156,    -0.012,
     0.300,     0.290,     0.332,     0.356,     0.357,     0.367,     0.390,     0.394,     0.406,     0.406,     0.419,     0.465,     0.386,     0.313,     0.261,     0.236,     0.250,     0.272,     0.291,     0.239,     0.126,    -0.012,
     0.150,     0.240,     0.275,     0.294,     0.299,     0.300,     0.312,     0.318,     0.331,     0.318,     0.270,     0.231,     0.229,     0.223,     0.219,     0.236,     0.281,     0.325,     0.347,     0.297,     0.219,     0.141,
     0.000,     0.047,     0.057,     0.058,     0.042,     0.019,    -0.004,    -0.018,    -0.006,     0.018,     0.020,     0.000,    -0.005,     0.019,     0.065,     0.124,     0.194,     0.285,     0.380,     0.449,     0.495,     0.550,
    -0.150,    -0.370,    -0.404,    -0.434,    -0.473,    -0.538,    -0.582,    -0.593,    -0.524,    -0.393,    -0.213,    -0.110,    -0.190,    -0.249,    -0.252,    -0.191,    -0.071,     0.093,     0.308,     0.545,     0.774,     1.018,
    -0.300,    -1.029,    -1.091,    -1.166,    -1.239,    -1.335,    -1.348,    -1.260,    -1.031,    -0.698,    -0.330,    -0.112,    -0.318,    -0.524,    -0.640,    -0.634,    -0.508,    -0.293,    -0.036,     0.261,     0.599,     0.982,
    -0.450,    -1.678,    -1.708,    -1.777,    -1.835,    -1.884,    -1.819,    -1.611,    -1.233,    -0.764,    -0.308,    -0.054,    -0.408,    -0.781,    -1.024,    -1.102,    -1.051,    -0.871,    -0.628,    -0.340,     0.011,     0.429,
    -0.600,    -1.425,    -1.382,    -1.372,    -1.351,    -1.312,    -1.183,    -0.949,    -0.608,    -0.263,    -0.086,     0.067,    -0.326,    -0.845,    -1.276,    -1.516,    -1.597,    -1.535,    -1.340,    -1.058,    -0.720,    -0.325,
    -0.750,    -0.912,    -0.804,    -0.722,    -0.674,    -0.626,    -0.519,    -0.343,    -0.110,     0.120,     0.304,     0.374,     0.051,    -0.494,    -1.087,    -1.548,    -1.826,    -1.938,    -1.861,    -1.650,    -1.364,    -1.026,
    -0.900,    -0.563,    -0.443,    -0.353,    -0.302,    -0.266,    -0.196,    -0.067,     0.131,     0.393,     0.774,     0.832,     0.603,     0.148,    -0.455,    -1.073,    -1.556,    -1.860,    -1.919,    -1.804,    -1.585,    -1.324,
    -1.050,     0.174,     0.192,     0.236,     0.269,     0.300,     0.391,     0.532,     0.730,     0.976,     1.230,     1.304,     1.175,     0.861,     0.340,    -0.304,    -0.939,    -1.417,    -1.627,    -1.597,    -1.408,    -1.179,
    -1.200,     0.907,     0.838,     0.825,     0.798,     0.790,     0.869,     1.017,     1.207,     1.423,     1.625,     1.739,     1.692,     1.527,     1.156,     0.587,    -0.105,    -0.735,    -1.137,    -1.248,    -1.128,    -0.927,
    -1.350,     1.213,     1.169,     1.150,     1.110,     1.087,     1.144,     1.296,     1.486,     1.699,     1.913,     2.087,     2.106,     2.049,     1.835,     1.383,     0.705,    -0.022,    -0.605,    -0.914,    -0.975,    -0.920,
    -1.500,     0.627,     0.676,     0.738,     0.783,     0.824,     0.932,     1.124,     1.353,     1.619,     1.921,     2.213,     2.299,     2.311,     2.225,     1.940,     1.387,     0.645,    -0.103,    -0.667,    -0.982,    -1.130,
