Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.865,    -2.409,    -2.106,    -1.859,    -1.529,    -1.117,    -0.787,    -0.612,    -0.478,    -0.174,     0.066,     0.021,     0.006,    -0.219,    -0.288,    -0.082,       NaN,       NaN,       NaN,       NaN,       NaN,
     1.050,    -3.309,    -2.799,    -2.423,    -2.062,    -1.651,    -1.209,    -0.837,    -0.640,    -0.528,    -0.209,     0.042,     0.125,     0.337,     0.485,     0.675,     1.080,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.900,    -3.258,    -2.797,    -2.403,    -1.974,    -1.529,    -1.162,    -0.850,    -0.641,    -0.480,    -0.174,     0.047,     0.203,     0.627,     1.174,     1.827,     2.658,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.750,    -3.002,    -2.610,    -2.202,    -1.755,    -1.275,    -0.956,    -0.758,    -0.589,    -0.407,    -0.168,    -0.045,     0.020,     0.441,     1.226,     2.529,     4.329,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.600,    -2.670,    -2.275,    -1.867,    -1.396,    -0.928,    -0.686,    -0.572,    -0.474,    -0.363,    -0.215,    -0.196,    -0.222,     0.054,     0.686,     1.677,     2.810,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.450,    -2.220,    -1.859,    -1.479,    -1.036,    -0.618,    -0.448,    -0.417,    -0.422,    -0.360,    -0.271,    -0.312,    -0.269,     0.084,     0.750,     1.560,     2.449,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.300,    -1.604,    -1.287,    -0.945,    -0.630,    -0.356,    -0.272,    -0.249,    -0.266,    -0.256,    -0.256,    -0.271,    -0.205,     0.139,     0.771,     1.431,     2.009,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.150,    -1.024,    -0.812,    -0.520,    -0.310,    -0.140,    -0.101,    -0.083,    -0.137,    -0.177,    -0.167,    -0.100,    -0.007,     0.405,     0.925,     1.384,     1.789,     2.359,     2.616,       NaN,       NaN,       NaN,
     0.000,    -0.554,    -0.532,    -0.395,    -0.289,    -0.186,    -0.130,    -0.160,    -0.224,    -0.226,    -0.135,     0.000,     0.279,     0.692,     1.076,     1.463,     1.804,     1.943,     1.863,       NaN,       NaN,       NaN,
    -0.150,    -0.446,    -0.617,    -0.631,    -0.577,    -0.518,    -0.473,    -0.502,    -0.457,    -0.359,    -0.171,    -0.014,     0.448,     0.897,     1.325,     1.693,     1.893,     1.845,     1.517,       NaN,       NaN,       NaN,
    -0.300,    -0.756,    -1.027,    -1.120,    -1.099,    -1.036,    -0.991,    -0.916,    -0.712,    -0.558,    -0.319,    -0.152,     0.436,     1.056,     1.573,     1.932,     2.018,     1.833,     1.293,       NaN,       NaN,       NaN,
    -0.450,    -1.433,    -1.718,    -1.810,    -1.793,    -1.728,    -1.587,    -1.388,    -1.070,    -0.843,    -0.577,    -0.406,     0.224,     0.981,     1.575,     1.961,     2.048,     1.807,       NaN,       NaN,       NaN,       NaN,
    -0.600,    -2.539,    -2.785,    -2.847,    -2.817,    -2.662,    -2.374,    -2.008,    -1.562,    -1.254,    -0.950,    -0.761,    -0.096,     0.715,     1.372,     1.831,     1.951,     1.728,       NaN,       NaN,       NaN,       NaN,
    -0.750,    -4.075,    -4.249,    -4.214,    -4.049,    -3.734,    -3.278,    -2.685,    -2.066,    -1.637,    -1.292,    -1.114,    -0.455,     0.345,     0.991,     1.493,     1.710,     1.520,       NaN,       NaN,       NaN,       NaN,
    -0.900,    -3.684,    -3.778,    -3.640,    -3.387,    -3.041,    -2.593,    -2.044,    -1.547,    -1.247,    -1.121,    -1.170,    -0.648,    -0.005,     0.610,     1.107,     1.372,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,    -1.517,    -1.502,    -1.289,    -1.079,    -0.971,    -0.776,    -0.551,    -0.399,    -0.404,    -0.526,    -0.756,    -0.555,    -0.243,     0.226,     0.706,     0.999,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,    -0.115,    -0.076,     0.072,     0.152,     0.112,     0.134,     0.156,     0.117,    -0.013,    -0.164,    -0.308,    -0.306,    -0.317,    -0.094,     0.316,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,     0.382,     0.353,     0.366,     0.300,     0.185,     0.127,     0.101,    -0.005,    -0.128,    -0.231,    -0.259,    -0.238,    -0.392,    -0.361,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,    -0.102,    -0.256,    -0.414,    -0.559,    -0.646,    -0.715,    -0.745,    -0.812,    -0.844,    -0.790,    -0.645,    -0.539,    -0.645,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
