Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -4.424,    -2.526,    -0.618,     1.107,     2.471,     3.422,     4.041,     4.417,     4.554,     4.506,     4.390,     4.112,     3.910,     3.806,     3.819,     3.850,     3.742,     3.483,     3.010,     2.238,       NaN,
     1.050,    -5.590,    -4.006,    -2.277,    -0.570,     0.923,     2.052,     2.851,     3.398,     3.677,     3.762,     3.750,     3.527,     3.423,     3.403,     3.448,     3.462,     3.313,     3.007,     2.477,     1.637,       NaN,
     0.900,    -6.488,    -5.316,    -3.882,    -2.284,    -0.714,     0.600,     1.606,     2.340,     2.787,     2.994,     3.096,     2.969,     2.967,     3.023,     3.084,     3.047,     2.851,     2.504,     1.916,     1.070,       NaN,
     0.750,    -6.850,    -6.043,    -5.001,    -3.724,    -2.290,    -0.909,     0.279,     1.184,     1.838,     2.209,     2.423,     2.490,     2.632,     2.742,     2.784,     2.687,     2.454,     2.092,     1.501,     0.701,       NaN,
     0.600,    -6.774,    -6.190,    -5.454,    -4.501,    -3.311,    -2.076,    -0.915,     0.042,     0.845,     1.396,     1.753,     2.074,     2.364,     2.464,     2.434,     2.296,     2.068,     1.730,     1.219,     0.527,       NaN,
     0.450,    -6.558,    -6.109,    -5.557,    -4.842,    -3.923,    -2.932,    -1.925,    -0.969,    -0.095,     0.585,     1.141,     1.689,     1.985,     1.969,     1.849,     1.658,     1.418,     1.106,     0.683,     0.112,       NaN,
     0.300,    -6.277,    -5.977,    -5.541,    -4.952,    -4.203,    -3.383,    -2.527,    -1.649,    -0.758,    -0.024,     0.642,     1.198,     1.353,     1.243,     1.093,     0.892,     0.639,     0.359,     0.016,    -0.456,       NaN,
     0.150,    -5.938,    -5.734,    -5.400,    -4.905,    -4.249,    -3.510,    -2.707,    -1.887,    -1.031,    -0.299,     0.302,     0.711,     0.751,     0.618,     0.504,     0.403,     0.265,     0.095,    -0.151,    -0.514,       NaN,
     0.000,    -5.629,    -5.475,    -5.169,    -4.687,    -4.088,    -3.401,    -2.625,    -1.802,    -0.980,    -0.358,     0.000,     0.165,     0.228,     0.249,     0.231,     0.228,     0.223,     0.192,     0.085,    -0.126,       NaN,
    -0.150,    -5.388,    -5.315,    -5.002,    -4.458,    -3.834,    -3.122,    -2.311,    -1.526,    -0.939,    -0.602,    -0.313,    -0.185,    -0.051,     0.079,     0.197,     0.267,     0.284,     0.269,     0.256,       NaN,       NaN,
    -0.300,    -5.297,    -5.222,    -4.840,    -4.179,    -3.457,    -2.741,    -2.161,    -1.651,    -1.291,    -1.101,    -0.646,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.450,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,    -1.111,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.600,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.750,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
