Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.917,     1.064,     1.155,     1.269,     1.444,     1.583,     1.695,     1.803,     1.895,     2.035,     2.104,     2.110,     2.015,     1.752,     1.263,     0.465,    -0.431,       NaN,       NaN,       NaN,       NaN,
     1.050,     1.797,     1.922,     1.948,     1.909,     1.821,     1.723,     1.683,     1.682,     1.722,     1.775,     1.763,     1.705,     1.556,     1.272,     0.795,     0.051,    -0.844,       NaN,       NaN,       NaN,       NaN,
     0.900,     2.544,     2.714,     2.649,     2.406,     2.071,     1.795,     1.652,     1.578,     1.562,     1.547,     1.472,     1.364,     1.187,     0.901,     0.411,    -0.286,    -1.156,       NaN,       NaN,       NaN,       NaN,
     0.750,     2.750,     2.981,     2.899,     2.575,     2.166,     1.803,     1.578,     1.465,     1.418,     1.344,     1.218,     1.069,     0.855,     0.570,     0.146,    -0.481,    -1.283,       NaN,       NaN,       NaN,       NaN,
     0.600,     2.145,     2.476,     2.523,     2.339,     2.035,     1.701,     1.467,     1.347,     1.272,     1.151,     0.987,     0.792,     0.559,     0.287,    -0.076,    -0.594,    -1.297,       NaN,       NaN,       NaN,       NaN,
     0.450,     1.182,     1.556,     1.712,     1.706,     1.608,     1.418,     1.274,     1.204,     1.087,     0.925,     0.737,     0.521,     0.299,     0.064,    -0.220,    -0.636,    -1.210,       NaN,       NaN,       NaN,       NaN,
     0.300,     0.265,     0.615,     0.816,     0.916,     0.949,     0.879,     0.886,     0.908,     0.804,     0.642,     0.471,     0.276,     0.103,    -0.071,    -0.307,    -0.647,    -1.109,       NaN,       NaN,       NaN,       NaN,
     0.150,    -0.340,    -0.089,     0.102,     0.261,     0.338,     0.366,     0.451,     0.512,     0.472,     0.364,     0.236,     0.084,    -0.059,    -0.202,    -0.394,    -0.658,    -1.002,       NaN,       NaN,       NaN,       NaN,
     0.000,    -0.487,    -0.398,    -0.309,    -0.149,    -0.016,     0.045,     0.111,     0.172,     0.162,     0.086,     0.000,    -0.101,    -0.218,    -0.318,    -0.439,    -0.627,    -0.867,       NaN,       NaN,       NaN,       NaN,
    -0.150,    -0.440,    -0.469,    -0.481,    -0.378,    -0.252,    -0.202,    -0.174,    -0.155,    -0.158,    -0.191,    -0.241,    -0.292,    -0.352,    -0.410,    -0.467,    -0.548,    -0.672,       NaN,       NaN,       NaN,       NaN,
    -0.300,    -0.386,    -0.532,    -0.644,    -0.597,    -0.477,    -0.449,    -0.449,    -0.444,    -0.425,    -0.421,    -0.445,    -0.448,    -0.445,    -0.451,    -0.443,    -0.430,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.450,    -0.367,    -0.633,    -0.813,    -0.806,    -0.699,    -0.668,    -0.657,    -0.649,    -0.604,    -0.581,    -0.590,    -0.576,    -0.506,    -0.421,    -0.336,    -0.223,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.600,    -0.395,    -0.740,    -0.908,    -0.897,    -0.849,    -0.825,    -0.820,    -0.811,    -0.755,    -0.712,    -0.693,    -0.645,    -0.519,    -0.343,    -0.161,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.750,    -0.403,    -0.752,    -0.872,    -0.895,    -0.910,    -0.912,    -0.927,    -0.891,    -0.812,    -0.767,    -0.768,    -0.684,    -0.496,    -0.219,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,    -0.246,    -0.571,    -0.730,    -0.865,    -0.908,    -0.939,    -0.959,    -0.914,    -0.837,    -0.829,    -0.816,    -0.674,    -0.421,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,    -0.100,    -0.443,    -0.656,    -0.806,    -0.873,    -0.943,    -0.963,    -0.917,    -0.863,    -0.889,    -0.852,    -0.647,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
