Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     2.460,     2.273,     2.113,     1.947,     1.820,     1.739,     1.750,     1.893,     2.177,     2.610,     3.110,     3.252,     3.198,     2.957,     2.523,     1.876,     0.992,    -0.007,    -0.860,    -1.348,    -1.194,
     1.050,     2.474,     2.339,     2.186,     1.993,     1.817,     1.639,     1.537,     1.604,     1.839,     2.238,     2.683,     2.804,     2.738,     2.471,     1.998,     1.290,     0.429,    -0.502,    -1.276,    -1.640,    -1.334,
     0.900,     2.472,     2.421,     2.310,     2.120,     1.909,     1.621,     1.364,     1.270,     1.395,     1.747,     2.163,     2.315,     2.227,     1.928,     1.438,     0.732,    -0.046,    -0.833,    -1.411,    -1.544,    -1.139,
     0.750,     2.566,     2.596,     2.557,     2.380,     2.155,     1.800,     1.369,     1.056,     0.992,     1.251,     1.658,     1.829,     1.725,     1.413,     0.953,     0.374,    -0.257,    -0.839,    -1.260,    -1.293,    -0.967,
     0.600,     2.794,     2.895,     2.908,     2.767,     2.567,     2.196,     1.652,     1.121,     0.826,     0.888,     1.237,     1.345,     1.244,     1.013,     0.702,     0.288,    -0.233,    -0.685,    -0.990,    -1.041,    -0.885,
     0.450,     3.079,     3.243,     3.306,     3.231,     3.071,     2.774,     2.278,     1.666,     1.136,     0.862,     0.885,     0.778,     0.684,     0.600,     0.478,     0.205,    -0.210,    -0.611,    -0.863,    -0.919,    -0.806,
     0.300,     3.352,     3.525,     3.625,     3.625,     3.510,     3.296,     2.908,     2.346,     1.675,     1.057,     0.549,     0.112,    -0.007,     0.003,     0.006,    -0.086,    -0.307,    -0.573,    -0.721,    -0.705,    -0.561,
     0.150,     3.541,     3.717,     3.863,     3.903,     3.804,     3.588,     3.203,     2.663,     1.980,     1.182,     0.246,    -0.583,    -0.752,    -0.528,    -0.379,    -0.337,    -0.380,    -0.483,    -0.575,    -0.502,    -0.277,
     0.000,     3.443,     3.629,     3.809,     3.875,     3.781,     3.563,     3.227,     2.748,     2.098,     1.220,     0.000,    -1.076,    -1.212,    -0.810,    -0.541,    -0.450,    -0.461,    -0.521,    -0.533,    -0.409,    -0.081,
    -0.150,     3.012,     3.292,     3.525,     3.624,     3.587,     3.445,     3.172,     2.700,     2.020,     1.073,    -0.063,    -0.973,    -1.072,    -0.754,    -0.544,    -0.471,    -0.486,    -0.567,    -0.563,    -0.453,    -0.053,
    -0.300,     2.586,     2.952,     3.252,     3.423,     3.462,     3.403,     3.167,     2.700,     2.004,     1.086,     0.114,    -0.650,    -0.768,    -0.626,    -0.559,    -0.571,    -0.610,    -0.622,    -0.578,    -0.503,    -0.159,
    -0.450,     2.316,     2.710,     3.043,     3.275,     3.384,     3.376,     3.169,     2.702,     1.978,     1.158,     0.429,    -0.146,    -0.310,    -0.408,    -0.539,    -0.684,    -0.784,    -0.781,    -0.670,    -0.501,    -0.203,
    -0.600,     2.182,     2.573,     2.923,     3.190,     3.325,     3.300,     3.035,     2.469,     1.764,     1.209,     0.821,     0.464,     0.271,    -0.030,    -0.386,    -0.711,    -0.942,    -0.999,    -0.874,    -0.621,    -0.309,
    -0.750,     2.119,     2.435,     2.639,     2.927,     3.201,     3.061,     2.561,     1.839,     1.334,     1.196,     1.246,     1.110,     0.877,     0.446,    -0.093,    -0.602,    -1.026,    -1.239,    -1.160,    -0.844,    -0.458,
    -0.900,     2.245,     2.522,     2.719,     2.827,     2.764,     2.166,     1.333,     0.794,     0.770,     1.117,     1.631,     1.690,     1.468,     0.977,     0.317,    -0.361,    -0.954,    -1.257,    -1.211,    -0.932,       NaN,
    -1.050,     2.519,     2.716,     2.805,     2.704,     2.302,     1.452,     0.577,     0.254,     0.531,     1.150,     1.895,     2.125,     1.983,     1.501,     0.766,    -0.047,    -0.775,    -1.155,    -1.120,       NaN,       NaN,
    -1.200,     2.775,     2.862,     2.805,     2.551,     2.053,     1.322,     0.588,     0.289,     0.612,     1.295,     2.062,     2.390,     2.341,     1.916,     1.167,     0.303,    -0.493,    -0.939,       NaN,       NaN,       NaN,
    -1.350,       NaN,     2.892,     2.738,     2.427,     1.952,     1.333,     0.700,     0.440,     0.776,     1.443,     2.153,     2.513,     2.539,     2.215,     1.572,     0.777,     0.072,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,     2.658,     2.382,     2.023,     1.619,     1.245,     1.009,     1.121,     1.584,     2.162,     2.478,     2.512,     2.232,     1.667,     0.941,       NaN,       NaN,       NaN,       NaN,       NaN,
