Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.522,     0.763,     1.030,     1.317,     1.617,     1.915,     2.190,     2.466,     2.753,     3.044,     3.267,     3.044,     2.758,     2.414,     2.020,     1.565,     1.081,     0.620,     0.201,    -0.166,    -0.460,
     1.050,     0.246,     0.477,     0.732,     1.012,     1.310,     1.619,     1.923,     2.223,     2.539,     2.857,     3.137,     2.866,     2.512,     2.120,     1.705,     1.256,     0.803,     0.373,    -0.016,    -0.352,    -0.616,
     0.900,    -0.029,     0.181,     0.408,     0.669,     0.951,     1.244,     1.549,     1.851,     2.168,     2.491,     2.766,     2.508,     2.150,     1.767,     1.376,     0.983,     0.614,     0.254,    -0.093,    -0.372,    -0.600,
     0.750,    -0.237,    -0.065,     0.124,     0.341,     0.594,     0.852,     1.127,     1.409,     1.713,     2.021,     2.266,     2.036,     1.723,     1.390,     1.066,     0.767,     0.484,     0.212,    -0.059,    -0.283,    -0.490,
     0.600,    -0.357,    -0.223,    -0.067,     0.097,     0.304,     0.502,     0.732,     0.971,     1.235,     1.504,     1.703,     1.490,     1.238,     1.008,     0.775,     0.557,     0.362,     0.186,     0.021,    -0.130,    -0.309,
     0.450,    -0.382,    -0.277,    -0.149,    -0.036,     0.107,     0.235,     0.409,     0.593,     0.796,     0.990,     1.124,     0.947,     0.750,     0.586,     0.431,     0.293,     0.190,     0.103,     0.031,    -0.033,    -0.127,
     0.300,    -0.339,    -0.247,    -0.159,    -0.087,    -0.005,     0.069,     0.181,     0.308,     0.435,     0.540,     0.612,     0.477,     0.331,     0.194,     0.101,     0.039,    -0.005,    -0.037,    -0.056,    -0.051,    -0.054,
     0.150,    -0.283,    -0.210,    -0.139,    -0.104,    -0.061,    -0.019,     0.045,     0.124,     0.182,     0.213,     0.235,     0.141,     0.041,    -0.044,    -0.105,    -0.141,    -0.165,    -0.188,    -0.209,    -0.188,    -0.143,
     0.000,    -0.202,    -0.181,    -0.150,    -0.136,    -0.102,    -0.060,    -0.015,     0.025,     0.039,     0.026,     0.000,    -0.041,    -0.092,    -0.148,    -0.205,    -0.257,    -0.301,    -0.338,    -0.370,    -0.376,    -0.339,
    -0.150,    -0.149,    -0.194,    -0.220,    -0.202,    -0.159,    -0.105,    -0.057,    -0.028,    -0.023,    -0.043,    -0.076,    -0.091,    -0.112,    -0.150,    -0.205,    -0.282,    -0.357,    -0.429,    -0.490,    -0.568,    -0.585,
    -0.300,    -0.151,    -0.245,    -0.286,    -0.268,    -0.217,    -0.154,    -0.100,    -0.065,    -0.050,    -0.048,    -0.049,    -0.066,    -0.079,    -0.101,    -0.148,    -0.225,    -0.321,    -0.429,    -0.531,    -0.656,    -0.745,
    -0.450,    -0.181,    -0.312,    -0.352,    -0.324,    -0.266,    -0.196,    -0.140,    -0.095,    -0.059,    -0.025,    -0.005,    -0.006,    -0.007,    -0.014,    -0.050,    -0.120,    -0.216,    -0.342,    -0.478,    -0.635,    -0.784,
    -0.600,    -0.231,    -0.369,    -0.404,    -0.365,    -0.294,    -0.226,    -0.165,    -0.106,    -0.050,     0.009,     0.046,     0.061,     0.076,     0.088,     0.076,     0.020,    -0.065,    -0.189,    -0.340,    -0.518,    -0.703,
    -0.750,    -0.257,    -0.353,    -0.334,    -0.220,    -0.298,    -0.241,    -0.171,    -0.102,    -0.024,     0.046,     0.098,     0.134,     0.169,     0.197,     0.202,     0.168,     0.101,    -0.008,    -0.153,    -0.334,    -0.535,
    -0.900,    -0.266,    -0.327,    -0.271,    -0.164,    -0.303,    -0.214,    -0.123,    -0.051,     0.031,     0.092,     0.138,     0.193,     0.254,     0.297,     0.320,     0.309,     0.268,     0.181,     0.055,    -0.123,    -0.332,
    -1.050,    -0.274,    -0.333,    -0.299,    -0.240,    -0.244,    -0.140,    -0.054,     0.007,     0.080,     0.136,     0.172,     0.221,     0.295,     0.356,     0.404,     0.422,     0.407,     0.343,     0.241,     0.081,    -0.123,
    -1.200,    -0.300,    -0.352,    -0.317,    -0.248,    -0.183,    -0.070,     0.016,     0.066,     0.115,     0.154,     0.182,     0.217,     0.285,     0.360,     0.435,     0.489,     0.504,     0.463,     0.384,     0.245,     0.054,
    -1.350,       NaN,    -0.395,    -0.307,    -0.182,    -0.077,     0.019,     0.082,     0.106,     0.127,     0.143,     0.141,     0.155,     0.217,     0.301,     0.393,     0.482,     0.540,     0.541,     0.486,     0.373,     0.208,
    -1.500,       NaN,       NaN,    -0.131,     0.073,     0.195,     0.239,     0.238,     0.208,     0.161,     0.110,     0.046,     0.025,     0.085,     0.176,     0.286,     0.394,     0.478,     0.528,     0.522,     0.454,     0.330,
