Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.099,     0.284,     0.471,     0.661,     0.843,     1.008,     1.159,     1.284,     1.376,     1.426,     1.426,     1.364,     1.242,     1.061,     0.830,     0.563,     0.292,     0.052,    -0.173,    -0.354,    -0.502,
     1.050,    -0.097,     0.076,     0.258,     0.441,     0.628,     0.801,     0.972,     1.132,     1.272,     1.385,     1.447,     1.345,     1.168,     0.944,     0.705,     0.435,     0.184,    -0.039,    -0.220,    -0.363,    -0.503,
     0.900,    -0.238,    -0.097,     0.060,     0.228,     0.404,     0.571,     0.740,     0.909,     1.071,     1.227,     1.328,     1.194,     1.015,     0.807,     0.594,     0.383,     0.199,     0.012,    -0.141,    -0.261,    -0.385,
     0.750,    -0.302,    -0.208,    -0.091,     0.044,     0.193,     0.339,     0.493,     0.660,     0.825,     0.988,     1.110,     0.959,     0.798,     0.640,     0.484,     0.345,     0.232,     0.122,     0.055,     0.001,    -0.080,
     0.600,    -0.305,    -0.255,    -0.173,    -0.077,     0.034,     0.145,     0.268,     0.423,     0.572,     0.713,     0.831,     0.675,     0.529,     0.437,     0.352,     0.294,     0.242,     0.220,     0.238,     0.252,     0.243,
     0.450,    -0.268,    -0.226,    -0.183,    -0.136,    -0.068,     0.010,     0.097,     0.215,     0.335,     0.438,     0.515,     0.379,     0.258,     0.204,     0.163,     0.167,     0.178,     0.215,     0.302,     0.393,     0.458,
     0.300,    -0.216,    -0.176,    -0.160,    -0.143,    -0.110,    -0.065,    -0.002,     0.072,     0.145,     0.199,     0.235,     0.138,     0.042,    -0.013,    -0.032,     0.012,     0.081,     0.168,     0.270,     0.374,     0.481,
     0.150,    -0.172,    -0.155,    -0.151,    -0.145,    -0.123,    -0.093,    -0.044,     0.010,     0.043,     0.057,     0.066,     0.008,    -0.058,    -0.097,    -0.116,    -0.081,    -0.017,     0.061,     0.140,     0.223,     0.329,
     0.000,    -0.128,    -0.147,    -0.151,    -0.150,    -0.130,    -0.097,    -0.060,    -0.021,     0.002,     0.006,     0.000,    -0.022,    -0.055,    -0.088,    -0.114,    -0.123,    -0.110,    -0.087,    -0.059,    -0.020,     0.038,
    -0.150,    -0.121,    -0.169,    -0.176,    -0.170,    -0.144,    -0.111,    -0.074,    -0.041,    -0.013,    -0.002,    -0.001,    -0.004,    -0.013,    -0.036,    -0.070,    -0.109,    -0.151,    -0.184,    -0.222,    -0.245,    -0.252,
    -0.300,    -0.163,    -0.218,    -0.222,    -0.209,    -0.171,    -0.135,    -0.100,    -0.054,    -0.014,     0.012,     0.023,     0.031,     0.035,     0.025,    -0.003,    -0.050,    -0.121,    -0.194,    -0.282,    -0.379,    -0.460,
    -0.450,    -0.232,    -0.287,    -0.289,    -0.261,    -0.213,    -0.170,    -0.131,    -0.065,    -0.001,     0.043,     0.061,     0.077,     0.095,     0.097,     0.083,     0.047,    -0.028,    -0.131,    -0.254,    -0.403,    -0.553,
    -0.600,    -0.310,    -0.373,    -0.371,    -0.329,    -0.267,    -0.218,    -0.154,    -0.061,     0.026,     0.084,     0.111,     0.133,     0.163,     0.177,     0.181,     0.152,     0.091,    -0.014,    -0.159,    -0.340,    -0.537,
    -0.750,    -0.204,    -0.209,    -0.416,    -0.314,    -0.332,    -0.268,    -0.162,    -0.034,     0.066,     0.129,     0.164,     0.198,     0.237,     0.262,     0.275,     0.257,     0.211,     0.123,    -0.015,    -0.210,    -0.443,
    -0.900,     0.005,     0.119,     0.110,     0.016,    -0.414,    -0.293,    -0.145,    -0.007,     0.098,     0.163,     0.205,     0.249,     0.303,     0.351,     0.376,     0.373,     0.338,     0.260,     0.126,    -0.071,    -0.328,
    -1.050,    -0.062,    -0.094,    -0.190,    -0.312,    -0.430,    -0.263,    -0.090,     0.041,     0.136,     0.184,     0.219,     0.272,     0.345,     0.414,     0.460,     0.481,     0.464,     0.399,     0.278,     0.089,    -0.174,
    -1.200,    -0.198,    -0.293,    -0.398,    -0.440,    -0.381,    -0.195,    -0.043,     0.074,     0.153,     0.194,     0.211,     0.265,     0.354,     0.450,     0.522,     0.575,     0.582,     0.534,     0.432,     0.250,    -0.014,
    -1.350,       NaN,    -0.450,    -0.483,    -0.422,    -0.284,    -0.097,     0.012,     0.097,     0.156,     0.189,     0.192,     0.230,     0.322,     0.443,     0.552,     0.640,     0.685,     0.667,     0.592,     0.423,     0.168,
    -1.500,       NaN,       NaN,    -0.262,    -0.049,     0.122,     0.232,     0.253,     0.240,     0.226,     0.193,     0.166,     0.177,     0.263,     0.395,     0.529,     0.652,     0.740,     0.767,     0.730,     0.616,     0.409,
