Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -3.131,    -0.867,     1.155,     2.918,     4.386,     5.505,     6.304,     6.830,     7.072,     7.022,     6.772,     6.224,     5.723,     5.277,     4.841,     4.373,     3.818,     3.164,     2.343,     1.331,     0.262,
     1.050,    -5.511,    -3.081,    -0.873,     1.057,     2.652,     3.851,     4.730,     5.371,     5.747,     5.806,     5.664,     5.262,     4.937,     4.675,     4.393,     4.023,     3.471,     2.738,     1.762,     0.536,    -0.796,
     0.900,    -7.212,    -4.871,    -2.660,    -0.686,     0.982,     2.280,     3.232,     3.950,     4.413,     4.578,     4.574,     4.333,     4.195,     4.130,     3.987,     3.664,     3.088,     2.261,     1.116,    -0.234,    -1.657,
     0.750,    -8.400,    -6.338,    -4.293,    -2.340,    -0.578,     0.842,     1.875,     2.639,     3.148,     3.406,     3.554,     3.476,     3.533,     3.658,     3.644,     3.333,     2.696,     1.758,     0.549,    -0.812,    -2.224,
     0.600,    -8.817,    -7.204,    -5.530,    -3.811,    -2.112,    -0.592,     0.550,     1.381,     1.950,     2.310,     2.600,     2.740,     3.008,     3.336,     3.454,     3.154,     2.448,     1.454,     0.240,    -1.063,    -2.413,
     0.450,    -8.388,    -7.212,    -5.981,    -4.651,    -3.238,    -1.846,    -0.681,     0.194,     0.818,     1.296,     1.732,     2.091,     2.622,     3.145,     3.295,     2.899,     2.051,     1.007,    -0.158,    -1.352,    -2.611,
     0.300,    -7.652,    -6.816,    -5.927,    -4.923,    -3.812,    -2.689,    -1.685,    -0.862,    -0.176,     0.415,     0.979,     1.473,     2.119,     2.646,     2.698,     2.125,     1.158,     0.130,    -0.927,    -1.986,    -3.132,
     0.150,    -7.093,    -6.536,    -5.886,    -5.087,    -4.164,    -3.230,    -2.357,    -1.589,    -0.878,    -0.223,     0.386,     0.933,     1.538,     1.905,     1.736,     1.045,     0.158,    -0.728,    -1.652,    -2.620,    -3.692,
     0.000,    -6.541,    -6.189,    -5.693,    -5.029,    -4.261,    -3.472,    -2.688,    -1.926,    -1.205,    -0.559,     0.000,     0.566,     1.044,     1.190,     0.892,     0.287,    -0.431,    -1.193,    -2.002,    -2.909,    -3.971,
    -0.150,    -5.939,    -5.760,    -5.339,    -4.723,    -4.041,    -3.319,    -2.515,    -1.674,    -0.998,    -0.510,    -0.143,     0.263,     0.474,     0.473,     0.220,    -0.277,    -0.931,    -1.658,    -2.419,    -3.318,       NaN,
    -0.300,    -5.360,    -5.238,    -4.839,    -4.213,    -3.490,    -2.689,    -1.888,    -1.196,    -0.665,    -0.320,    -0.120,     0.012,     0.063,     0.048,    -0.130,    -0.578,    -1.296,    -2.183,    -3.125,       NaN,       NaN,
    -0.450,    -4.630,    -4.494,    -4.002,    -3.244,    -2.474,    -1.836,    -1.256,    -0.770,    -0.423,    -0.241,    -0.142,    -0.086,     0.186,     0.560,     1.084,     1.570,     1.538,     1.003,     0.030,       NaN,       NaN,
    -0.600,    -3.883,    -3.663,    -3.037,    -2.232,    -1.597,    -1.219,    -0.824,    -0.532,    -0.366,    -0.250,    -0.177,    -0.134,     0.002,     0.911,     2.228,     3.013,     3.296,     2.986,       NaN,       NaN,       NaN,
    -0.750,    -3.596,    -3.217,    -2.477,    -1.622,    -1.051,    -0.777,    -0.511,    -0.324,    -0.226,    -0.170,    -0.138,    -0.125,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,    -3.849,    -3.136,    -2.085,    -1.087,    -0.609,    -0.394,    -0.226,    -0.123,    -0.087,    -0.082,    -0.114,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
