Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.283,     0.670,     3.052,     4.795,     5.862,     6.195,     5.799,     4.817,     3.996,     3.669,     3.529,     3.186,     2.797,     2.648,     2.621,     2.756,     2.962,       NaN,       NaN,       NaN,       NaN,
     1.050,    -4.642,    -1.748,     0.750,     2.785,     4.250,     5.066,     5.160,     4.634,     3.809,     3.358,     3.113,     2.717,     2.492,     2.536,     2.706,     3.030,     3.319,       NaN,       NaN,       NaN,       NaN,
     0.900,    -7.391,    -4.666,    -2.162,     0.073,     1.884,     3.119,     3.634,     3.662,     3.287,     2.957,     2.694,     2.337,     2.346,     2.536,     2.848,     3.232,     3.506,       NaN,       NaN,       NaN,       NaN,
     0.750,   -10.439,    -8.019,    -5.641,    -3.338,    -1.225,     0.419,     1.328,     1.845,     2.134,     2.194,     2.161,     2.098,     2.287,     2.518,     2.858,     3.207,     3.416,       NaN,       NaN,       NaN,       NaN,
     0.600,   -13.627,   -11.580,    -9.504,    -7.328,    -5.050,    -3.032,    -1.488,    -0.214,     0.663,     1.161,     1.517,     1.796,     2.126,     2.364,     2.721,     3.101,     3.360,       NaN,       NaN,       NaN,       NaN,
     0.450,   -12.185,   -10.473,    -8.806,    -7.177,    -5.632,    -4.199,    -2.830,    -1.500,    -0.397,     0.386,     0.930,     1.316,     1.760,     2.151,     2.546,     2.943,     3.271,       NaN,       NaN,       NaN,       NaN,
     0.300,   -10.898,    -9.429,    -7.967,    -6.551,    -5.235,    -4.021,    -2.880,    -1.814,    -0.869,    -0.099,     0.517,     0.984,     1.431,     1.878,     2.272,     2.574,     2.769,     3.097,     3.571,     3.571,     2.958,
     0.150,    -9.850,    -8.628,    -7.406,    -6.217,    -5.114,    -4.039,    -2.981,    -2.005,    -1.149,    -0.417,     0.230,     0.695,     1.087,     1.476,     1.796,     2.048,     2.206,     2.223,     2.452,     2.770,     2.659,
     0.000,    -9.164,    -8.148,    -7.132,    -6.097,    -5.071,    -4.059,    -3.052,    -2.116,    -1.323,    -0.606,     0.000,     0.431,     0.794,     1.125,     1.392,     1.595,     1.679,     1.581,     1.771,     2.344,     2.710,
    -0.150,    -8.724,    -7.830,    -6.932,    -6.000,    -5.034,    -4.023,    -3.020,    -2.136,    -1.362,    -0.732,    -0.135,     0.331,     0.629,     0.889,     1.126,     1.254,     1.294,     1.205,     1.354,     1.988,     2.721,
    -0.300,    -8.362,    -7.580,    -6.767,    -5.886,    -4.927,    -3.921,    -2.922,    -2.048,    -1.295,    -0.714,    -0.137,     0.314,     0.588,     0.794,     0.970,     1.063,     1.026,     0.853,     0.940,     1.583,     2.475,
    -0.450,    -8.108,    -7.412,    -6.652,    -5.790,    -4.786,    -3.680,    -2.598,    -1.750,    -1.040,    -0.518,    -0.051,     0.324,     0.587,     0.754,     0.884,     0.935,     0.837,     0.573,     0.432,     0.963,     1.662,
    -0.600,    -7.959,    -7.303,    -6.539,    -5.603,    -4.471,    -3.243,    -2.138,    -1.346,    -0.719,    -0.290,     0.122,     0.467,     0.685,     0.808,     0.887,     0.874,     0.752,     0.465,     0.190,     0.480,     0.607,
    -0.750,       NaN,       NaN,       NaN,       NaN,    -3.942,    -2.508,    -1.426,    -0.783,    -0.344,     0.001,     0.378,     0.712,     0.923,     0.981,     0.972,     0.896,     0.721,     0.426,     0.122,     0.052,       NaN,
    -0.900,       NaN,       NaN,       NaN,       NaN,    -3.393,    -1.809,    -0.673,    -0.068,     0.229,     0.447,     0.690,     0.947,     1.106,     1.103,     1.059,     0.896,     0.627,     0.250,    -0.103,    -0.388,       NaN,
    -1.050,       NaN,       NaN,       NaN,       NaN,    -2.753,    -1.020,     0.139,     0.624,     0.768,     0.901,     1.079,     1.279,     1.452,     1.468,     1.397,     1.220,     1.018,     0.716,     0.235,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,    -0.586,     0.508,     1.194,     1.330,     1.269,     1.328,     1.478,     1.626,     1.764,     1.765,     1.651,     1.487,     1.370,     1.146,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,    -0.321,     1.168,     1.861,     1.827,     1.696,     1.750,     1.836,     1.903,     2.002,     2.006,     1.955,     1.967,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,     2.188,     2.458,     2.409,     2.165,     2.055,     2.124,     2.156,     2.179,     2.266,     2.268,     2.329,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
