Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -1.820,     0.676,     2.636,     4.073,     5.007,     5.505,     5.596,     5.274,     4.726,     4.361,     4.282,     3.952,     3.543,     3.186,     2.914,     2.740,     2.696,     2.637,     2.459,     2.341,     2.500,
     1.050,    -3.469,    -1.051,     0.927,     2.453,     3.553,     4.234,     4.541,     4.459,     4.087,     3.695,     3.502,     3.116,     2.785,     2.651,     2.647,     2.763,     2.922,     2.955,     2.843,     2.922,     3.132,
     0.900,    -5.555,    -3.228,    -1.258,     0.340,     1.596,     2.480,     2.971,     3.098,     3.061,     2.949,     2.740,     2.397,     2.310,     2.452,     2.682,     3.001,     3.273,     3.285,     3.278,     3.441,     3.465,
     0.750,    -7.989,    -5.755,    -3.822,    -2.214,    -0.872,     0.212,     1.004,     1.475,     1.795,     2.021,     2.029,     1.973,     2.175,     2.482,     2.845,     3.209,     3.436,     3.370,     3.385,     3.485,     3.376,
     0.600,   -10.768,    -8.592,    -6.671,    -5.071,    -3.801,    -2.562,    -1.185,    -0.107,     0.575,     1.039,     1.352,     1.628,     2.065,     2.417,     2.793,     3.163,     3.388,     3.304,     3.297,     3.329,     3.305,
     0.450,   -13.844,   -11.793,    -9.860,    -8.002,    -6.158,    -4.339,    -2.639,    -1.277,    -0.383,     0.256,     0.803,     1.235,     1.756,     2.237,     2.708,     3.105,     3.381,     3.344,     3.436,     3.526,     3.388,
     0.300,   -12.487,   -10.681,    -8.940,    -7.271,    -5.642,    -4.114,    -2.869,    -1.833,    -0.921,    -0.199,     0.422,     0.915,     1.427,     2.012,     2.556,     2.959,     3.211,     3.436,     3.602,     3.529,     3.270,
     0.150,   -11.453,    -9.831,    -8.287,    -6.779,    -5.319,    -3.961,    -2.812,    -1.891,    -1.091,    -0.453,     0.143,     0.675,     1.167,     1.665,     2.114,     2.450,     2.609,     2.634,     2.682,     3.035,     3.134,
     0.000,   -10.785,    -9.352,    -7.960,    -6.609,    -5.287,    -4.039,    -2.929,    -1.990,    -1.198,    -0.568,     0.000,     0.522,     0.971,     1.405,     1.755,     1.996,     2.101,     2.044,     2.231,     2.801,     3.260,
    -0.150,   -10.452,    -9.147,    -7.852,    -6.580,    -5.329,    -4.107,    -3.019,    -2.051,    -1.251,    -0.575,    -0.033,     0.438,     0.852,     1.226,     1.496,     1.704,     1.738,     1.568,     1.787,     2.311,     3.042,
    -0.300,   -10.216,    -8.967,    -7.744,    -6.521,    -5.276,    -4.076,    -2.953,    -1.963,    -1.221,    -0.571,    -0.014,     0.464,     0.840,     1.162,     1.367,     1.520,     1.478,     1.304,     1.342,     1.921,     2.717,
    -0.450,   -10.081,    -8.873,    -7.683,    -6.442,    -5.080,    -3.766,    -2.665,    -1.803,    -1.068,    -0.461,     0.068,     0.533,     0.876,     1.147,     1.299,     1.387,     1.314,     1.133,     1.053,     1.479,     2.125,
    -0.600,   -10.011,    -8.827,    -7.596,    -6.222,    -4.713,    -3.324,    -2.237,    -1.424,    -0.738,    -0.207,     0.219,     0.582,     0.875,     1.140,     1.307,     1.343,     1.262,     1.086,     0.961,     1.130,     1.383,
    -0.750,   -10.098,    -8.930,    -7.654,    -6.094,    -4.255,    -2.750,    -1.661,    -0.904,    -0.337,     0.102,     0.455,     0.744,     0.996,     1.207,     1.345,     1.306,     1.184,     1.022,     0.911,     0.838,     0.659,
    -0.900,   -10.249,    -8.980,    -7.470,    -5.688,    -3.662,    -2.065,    -0.984,    -0.303,     0.150,     0.506,     0.780,     1.022,     1.221,     1.334,     1.404,     1.329,     1.161,     1.000,     0.883,     0.682,       NaN,
    -1.050,   -10.497,    -9.008,    -7.225,    -5.127,    -2.931,    -1.261,    -0.275,     0.301,     0.659,     0.964,     1.182,     1.354,     1.466,     1.511,     1.494,     1.346,     1.041,     0.672,     0.403,       NaN,       NaN,
    -1.200,    -6.470,    -5.096,    -3.798,    -2.709,    -1.436,    -0.274,     0.424,     0.857,     1.142,     1.445,     1.634,     1.743,     1.824,     1.860,     1.807,     1.642,     1.479,     1.271,       NaN,       NaN,       NaN,
    -1.350,       NaN,    -1.856,    -0.739,     0.169,     0.917,     1.179,     1.228,     1.393,     1.575,     1.834,     2.072,     2.193,     2.226,     2.183,     2.074,     1.868,     1.776,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,     2.244,     2.666,     2.719,     2.436,     2.137,     2.083,     2.247,     2.423,     2.566,     2.633,     2.575,     2.416,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
