Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,       NaN,     4.587,     3.623,     2.995,     2.643,     2.504,     2.564,     2.810,     3.266,     3.962,     4.911,     5.683,     6.238,     6.450,     6.253,     5.660,     4.820,     3.946,     2.724,     0.648,    -2.432,
     1.050,       NaN,     5.182,     4.223,     3.582,     3.193,     2.969,     2.861,     2.862,     3.029,     3.410,     4.056,     4.564,     4.902,     4.934,     4.581,     3.809,     2.745,     1.478,    -0.316,    -2.838,    -6.251,
     0.900,       NaN,     5.436,     4.556,     3.979,     3.586,     3.269,     2.999,     2.794,     2.712,     2.829,     3.225,     3.511,     3.632,     3.456,     2.832,     1.727,     0.128,    -1.909,    -4.285,    -7.012,   -10.563,
     0.750,       NaN,     5.393,     4.665,     4.172,     3.770,     3.350,     2.961,     2.618,     2.366,     2.268,     2.424,     2.526,     2.433,     2.033,     1.219,    -0.030,    -1.764,    -4.025,    -6.950,   -10.565,   -14.724,
     0.600,       NaN,     5.185,     4.592,     4.145,     3.728,     3.258,     2.836,     2.416,     2.028,     1.746,     1.687,     1.605,     1.329,     0.761,    -0.140,    -1.436,    -3.161,    -5.434,    -8.293,   -11.660,   -15.289,
     0.450,       NaN,     4.874,     4.388,     4.004,     3.614,     3.154,     2.720,     2.256,     1.772,     1.318,     1.053,     0.766,     0.311,    -0.382,    -1.326,    -2.592,    -4.193,    -6.268,    -8.746,   -11.484,   -14.315,
     0.300,       NaN,     4.478,     4.103,     3.787,     3.414,     3.010,     2.638,     2.200,     1.666,     1.047,     0.536,     0.055,    -0.519,    -1.228,    -2.136,    -3.283,    -4.670,    -6.299,    -8.179,   -10.303,   -12.557,
     0.150,       NaN,     3.965,     3.702,     3.452,     3.152,     2.852,     2.584,     2.262,     1.787,     1.043,     0.175,    -0.555,    -1.125,    -1.732,    -2.483,    -3.386,    -4.412,    -5.576,    -6.986,    -8.666,   -10.500,
     0.000,       NaN,     3.368,     3.184,     3.020,     2.821,     2.646,     2.496,     2.356,     2.119,     1.387,     0.000,    -0.999,    -1.353,    -1.761,    -2.265,    -2.864,    -3.586,    -4.485,    -5.597,    -6.936,    -8.535,
    -0.150,       NaN,     3.030,     2.830,     2.703,     2.554,     2.420,     2.252,     1.995,     1.552,     0.856,     0.022,    -0.634,    -1.056,    -1.408,    -1.774,    -2.207,    -2.774,    -3.487,    -4.333,    -5.391,       NaN,
    -0.300,       NaN,     2.765,     2.563,     2.453,     2.324,     2.192,     2.001,     1.689,     1.238,     0.684,     0.165,    -0.318,    -0.731,    -1.059,    -1.361,    -1.707,    -2.169,    -2.744,    -3.375,    -4.138,       NaN,
    -0.450,       NaN,     2.006,     1.943,     1.909,     1.872,     1.801,     1.639,     1.370,     1.006,     0.615,     0.281,    -0.141,    -0.517,    -0.813,    -1.080,    -1.387,    -1.759,    -2.197,    -2.671,    -3.293,       NaN,
    -0.600,       NaN,     0.608,     0.781,     0.938,     1.091,     1.180,     1.149,     0.994,     0.738,     0.475,     0.248,    -0.125,    -0.442,    -0.692,    -0.921,    -1.174,    -1.460,    -1.771,    -2.153,    -2.569,       NaN,
    -0.750,       NaN,    -0.912,    -0.383,     0.089,     0.495,     0.811,     0.998,     0.857,     0.424,     0.258,     0.056,    -0.255,    -0.496,    -0.691,    -0.866,    -1.045,    -1.247,    -1.473,    -1.713,    -1.951,       NaN,
    -0.900,       NaN,    -2.675,    -1.670,    -0.788,    -0.058,     0.489,     0.769,     0.661,     0.249,     0.145,    -0.090,    -0.408,    -0.624,    -0.788,    -0.919,    -1.027,    -1.145,    -1.286,    -1.382,    -1.440,       NaN,
    -1.050,       NaN,    -2.730,    -1.435,    -0.370,     0.380,     0.777,     0.891,     0.761,     0.527,     0.339,    -0.047,    -0.477,    -0.742,    -0.918,    -1.026,    -1.085,    -1.105,    -1.150,    -1.132,    -1.023,       NaN,
    -1.200,       NaN,    -1.134,     0.268,     1.254,     1.751,     1.800,     1.614,     1.334,     1.031,     0.656,     0.104,    -0.460,    -0.820,    -1.043,    -1.151,    -1.169,    -1.123,    -1.039,    -0.918,       NaN,       NaN,
    -1.350,       NaN,       NaN,     1.966,     2.444,     2.642,     2.483,     2.163,     1.805,     1.402,     0.902,     0.256,    -0.381,    -0.826,    -1.098,    -1.232,    -1.240,    -1.139,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,     2.745,     2.835,     2.650,     2.377,     2.028,     1.587,     1.032,     0.367,    -0.283,    -0.775,    -1.088,    -1.250,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
