Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.167,    -1.354,    -0.634,     0.000,     0.446,     0.545,     0.355,     0.083,    -0.257,    -0.295,    -0.310,    -0.319,    -0.069,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     1.050,    -2.081,    -1.498,    -0.855,    -0.138,     0.336,     0.416,     0.258,    -0.029,    -0.376,    -0.420,    -0.355,    -0.304,    -0.016,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.900,    -1.828,    -1.228,    -0.608,     0.047,     0.436,     0.487,     0.355,     0.065,    -0.250,    -0.315,    -0.288,    -0.161,     0.059,     0.358,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.750,    -1.547,    -0.823,    -0.093,     0.419,     0.668,     0.645,     0.494,     0.269,    -0.038,    -0.165,    -0.213,    -0.053,     0.146,     0.369,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.600,    -1.093,    -0.398,     0.318,     0.736,     0.916,     0.876,     0.697,     0.449,     0.107,    -0.024,    -0.083,     0.042,     0.172,     0.298,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.450,    -0.607,    -0.044,     0.564,     0.886,     1.042,     0.993,     0.828,     0.575,     0.246,     0.098,     0.072,     0.097,     0.172,     0.220,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.300,    -0.199,     0.160,     0.523,     0.801,     1.033,     0.985,     0.888,     0.670,     0.345,     0.200,     0.138,     0.113,     0.149,     0.156,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.150,    -0.014,     0.082,     0.271,     0.479,     0.711,     0.701,     0.685,     0.557,     0.344,     0.204,     0.110,     0.090,     0.064,     0.009,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.000,     0.079,    -0.205,    -0.255,    -0.085,     0.076,     0.108,     0.046,    -0.022,    -0.051,    -0.025,     0.000,    -0.017,    -0.120,    -0.264,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.150,    -0.292,    -0.817,    -1.013,    -0.965,    -0.866,    -0.807,    -0.880,    -0.832,    -0.744,    -0.475,    -0.278,    -0.265,    -0.385,    -0.512,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.300,    -1.159,    -1.887,    -2.153,    -2.171,    -2.090,    -2.036,    -1.959,    -1.714,    -1.486,    -1.059,    -0.733,    -0.643,    -0.692,    -0.734,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.450,    -2.464,    -3.309,    -3.646,    -3.684,    -3.639,    -3.452,    -3.085,    -2.647,    -2.253,    -1.707,    -1.346,    -1.150,    -1.090,    -1.091,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.600,    -1.927,    -2.805,    -3.232,    -3.335,    -3.375,    -3.267,    -2.980,    -2.734,    -2.511,    -2.184,    -1.950,    -1.715,    -1.603,    -1.571,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.750,     0.238,    -0.594,    -1.056,    -1.325,    -1.583,    -1.772,    -1.865,    -1.976,    -2.117,    -2.182,    -2.213,    -2.143,    -2.095,    -2.050,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,     1.611,     0.814,     0.366,    -0.034,    -0.512,    -1.012,    -1.275,    -1.489,    -1.779,    -2.034,    -2.264,    -2.399,    -2.450,    -2.411,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,     2.235,     1.597,     1.150,     0.634,    -0.090,    -0.791,    -1.155,    -1.475,    -1.835,    -2.128,    -2.382,    -2.566,    -2.627,    -2.596,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,     2.114,     1.506,     0.984,     0.363,    -0.453,    -1.128,    -1.512,    -1.858,    -2.178,    -2.427,    -2.558,    -2.658,    -2.646,    -2.533,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,     1.145,     0.524,    -0.086,    -0.795,    -1.487,    -2.011,    -2.298,    -2.554,    -2.729,    -2.857,    -2.775,    -2.641,    -2.537,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,    -0.648,    -1.280,    -1.977,    -2.675,    -3.116,    -3.371,    -3.475,    -3.576,    -3.560,    -3.374,    -2.969,    -2.569,    -2.206,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
