Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.415,    -1.857,    -1.338,    -0.826,    -0.247,     0.208,     0.476,     0.547,     0.530,     0.498,     0.290,     0.043,     0.413,     1.126,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     1.050,    -2.485,    -2.044,    -1.537,    -0.985,    -0.360,     0.160,     0.485,     0.580,     0.511,     0.460,     0.353,     0.310,     0.675,     1.318,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.900,    -2.105,    -1.875,    -1.492,    -0.947,    -0.310,     0.191,     0.480,     0.573,     0.554,     0.523,     0.401,     0.407,     0.675,     0.883,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.750,    -1.690,    -1.565,    -1.234,    -0.715,    -0.096,     0.312,     0.484,     0.588,     0.625,     0.567,     0.396,     0.387,     0.558,     0.681,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.600,    -1.132,    -1.100,    -0.820,    -0.359,     0.151,     0.515,     0.638,     0.612,     0.571,     0.505,     0.326,     0.266,     0.350,     0.446,     0.448,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.450,    -0.677,    -0.678,    -0.456,    -0.078,     0.316,     0.575,     0.641,     0.560,     0.496,     0.413,     0.215,     0.132,     0.216,     0.314,     0.355,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.300,    -0.211,    -0.250,    -0.103,     0.158,     0.457,     0.608,     0.639,     0.570,     0.450,     0.313,     0.133,     0.077,     0.165,     0.238,     0.291,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.150,     0.088,    -0.021,     0.064,     0.225,     0.431,     0.507,     0.519,     0.448,     0.303,     0.163,     0.076,     0.058,     0.139,     0.231,     0.281,     0.246,     0.175,       NaN,       NaN,       NaN,       NaN,
     0.000,     0.250,     0.023,     0.013,     0.048,     0.143,     0.190,     0.153,     0.080,     0.005,    -0.028,     0.000,     0.083,     0.175,     0.275,     0.388,     0.417,     0.189,    -0.358,       NaN,       NaN,       NaN,
    -0.150,     0.102,    -0.300,    -0.433,    -0.476,    -0.455,    -0.398,    -0.459,    -0.500,    -0.483,    -0.347,    -0.203,     0.087,     0.299,     0.451,     0.593,     0.599,     0.307,       NaN,       NaN,       NaN,       NaN,
    -0.300,    -0.461,    -1.012,    -1.226,    -1.301,    -1.324,    -1.286,    -1.272,    -1.172,    -1.036,    -0.781,    -0.564,    -0.107,     0.275,     0.545,     0.728,     0.692,     0.387,       NaN,       NaN,       NaN,       NaN,
    -0.450,    -1.533,    -2.075,    -2.311,    -2.409,    -2.414,    -2.283,    -2.111,    -1.837,    -1.573,    -1.259,    -1.051,    -0.534,    -0.018,     0.370,     0.604,     0.626,     0.398,       NaN,       NaN,       NaN,       NaN,
    -0.600,    -3.062,    -3.507,    -3.717,    -3.780,    -3.676,    -3.424,    -3.028,    -2.543,    -2.152,    -1.813,    -1.632,    -1.035,    -0.460,     0.002,     0.335,     0.460,     0.379,       NaN,       NaN,       NaN,       NaN,
    -0.750,    -2.694,    -3.068,    -3.227,    -3.261,    -3.159,    -3.012,    -2.705,    -2.405,    -2.255,    -2.120,    -2.095,    -1.535,    -0.981,    -0.485,    -0.057,     0.171,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,    -0.577,    -0.852,    -0.970,    -1.071,    -1.181,    -1.317,    -1.356,    -1.485,    -1.715,    -1.929,    -2.100,    -1.826,    -1.422,    -0.943,    -0.489,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,     0.771,     0.617,     0.571,     0.390,    -0.006,    -0.343,    -0.612,    -0.951,    -1.287,    -1.561,    -1.771,    -1.794,    -1.665,    -1.303,    -0.815,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,     1.322,     1.218,     1.109,     0.797,     0.287,    -0.131,    -0.479,    -0.853,    -1.209,    -1.417,    -1.549,    -1.655,    -1.751,    -1.503,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,     0.936,     0.845,     0.644,     0.237,    -0.227,    -0.625,    -0.906,    -1.198,    -1.431,    -1.510,    -1.531,    -1.594,    -1.808,    -1.558,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,    -0.429,    -0.536,    -0.826,    -1.196,    -1.479,    -1.704,    -1.829,    -1.947,    -2.009,    -1.891,    -1.721,    -1.665,    -1.778,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
