Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     5.693,     5.080,     4.714,     4.518,     4.414,     4.342,     4.266,     4.170,     4.051,     3.864,     3.526,     2.834,     2.155,     1.622,     1.410,     1.755,     2.735,     4.382,     6.203,     7.560,     8.325,
     1.050,     6.360,     5.773,     5.394,     5.156,     4.966,     4.751,     4.477,     4.140,     3.806,     3.489,     3.103,     2.501,     2.033,     1.879,     2.217,     3.150,     4.599,     6.178,     7.365,     7.940,     7.883,
     0.900,     7.192,     6.612,     6.227,     5.938,     5.635,     5.229,     4.707,     4.096,     3.486,     2.982,     2.624,     2.225,     2.091,     2.481,     3.461,     4.846,     6.234,     7.192,     7.619,     7.506,     6.790,
     0.750,     8.097,     7.539,     7.156,     6.799,     6.341,     5.713,     4.919,     4.030,     3.150,     2.460,     2.127,     2.003,     2.335,     3.377,     4.779,     5.962,     6.719,     6.998,     6.809,     6.148,     4.936,
     0.600,     9.147,     8.584,     8.157,     7.704,     7.066,     6.203,     5.149,     3.990,     2.855,     2.002,     1.629,     1.642,     2.284,     3.491,     4.655,     5.413,     5.752,     5.633,     5.056,     4.014,     2.451,
     0.450,    10.425,     9.771,     9.208,     8.601,     7.790,     6.723,     5.444,     4.041,     2.663,     1.646,     1.149,     1.133,     1.836,     2.951,     3.882,     4.390,     4.456,     4.038,     3.156,     1.835,     0.052,
     0.300,    11.894,    11.117,    10.358,     9.538,     8.545,     7.309,     5.837,     4.202,     2.594,     1.364,     0.686,     0.599,     1.273,     2.275,     3.003,     3.306,     3.156,     2.602,     1.691,     0.406,    -1.220,
     0.150,    13.545,    12.582,    11.591,    10.526,     9.316,     7.893,     6.270,     4.451,     2.611,     1.147,     0.277,     0.105,     0.707,     1.597,     2.190,     2.400,     2.217,     1.699,     0.867,    -0.278,    -1.647,
     0.000,    15.236,    14.011,    12.815,    11.490,    10.056,     8.461,     6.662,     4.664,     2.643,     1.006,     0.000,    -0.304,     0.200,     1.019,     1.559,     1.777,     1.694,     1.297,     0.607,    -0.329,    -1.471,
    -0.150,    17.099,    15.513,    14.035,    12.453,    10.789,     9.014,     7.042,     4.835,     2.617,     0.865,    -0.176,    -0.538,    -0.088,     0.621,     1.124,     1.377,     1.405,     1.118,     0.530,    -0.269,    -1.226,
    -0.300,    19.173,    17.158,    15.262,    13.341,    11.305,     9.054,     6.486,     3.861,     1.762,     0.407,    -0.358,    -0.545,    -0.118,     0.356,     0.734,     0.954,     0.990,     0.763,     0.285,    -0.345,    -1.092,
    -0.450,       NaN,    13.893,    11.576,     9.338,     7.112,     4.853,     2.663,     0.821,    -0.317,    -0.671,    -0.596,    -0.416,    -0.096,     0.158,     0.383,     0.517,     0.505,     0.305,    -0.082,    -0.559,    -1.116,
    -0.600,       NaN,    10.100,     7.612,     5.286,     3.138,     1.193,    -0.402,    -1.469,    -1.849,    -1.591,    -0.935,    -0.482,    -0.244,    -0.089,     0.023,     0.069,    -0.006,    -0.187,    -0.474,    -0.800,    -1.153,
    -0.750,       NaN,     5.897,     3.494,     1.381,    -0.393,    -1.748,    -2.595,    -3.032,    -2.990,    -2.316,    -1.444,    -0.924,    -0.641,    -0.478,    -0.391,    -0.377,    -0.459,    -0.585,    -0.726,    -0.933,    -1.131,
    -0.900,       NaN,     1.670,    -0.486,    -2.235,    -3.521,    -4.282,    -4.513,    -4.354,    -3.893,    -3.006,    -2.114,    -1.612,    -1.255,    -1.020,    -0.883,    -0.817,    -0.816,    -0.857,    -0.892,    -0.893,    -0.853,
    -1.050,       NaN,    -0.750,    -2.831,    -4.428,    -5.457,    -5.857,    -5.707,    -5.217,    -4.497,    -3.587,    -2.790,    -2.337,    -1.942,    -1.632,    -1.415,    -1.248,    -1.117,    -0.998,    -0.828,    -0.555,       NaN,
    -1.200,       NaN,    -1.214,    -3.206,    -4.683,    -5.584,    -5.895,    -5.761,    -5.296,    -4.607,    -3.887,    -3.347,    -3.004,    -2.625,    -2.256,    -1.916,    -1.594,    -1.272,    -0.917,    -0.486,     0.086,       NaN,
    -1.350,       NaN,    -0.747,    -2.654,    -4.061,    -4.945,    -5.329,    -5.352,    -5.080,    -4.628,    -4.178,    -3.847,    -3.571,    -3.202,    -2.770,    -2.294,    -1.781,    -1.222,    -0.571,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,    -3.430,    -4.599,    -5.140,    -5.285,    -5.174,    -4.917,    -4.621,    -4.372,    -4.092,    -3.678,    -3.138,    -2.495,    -1.745,    -0.890,       NaN,       NaN,       NaN,       NaN,
