Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -4.557,    -2.020,     0.093,     1.848,     3.305,     4.497,     5.369,     5.903,     5.925,     5.512,     4.944,     4.263,     3.799,     3.737,     3.761,     3.777,     3.701,       NaN,       NaN,       NaN,       NaN,
     1.050,    -6.185,    -3.602,    -1.356,     0.559,     2.168,     3.520,     4.645,     5.182,     5.038,     4.393,     3.814,     3.335,     3.223,     3.399,     3.570,     3.736,     3.793,       NaN,       NaN,       NaN,       NaN,
     0.900,    -7.130,    -4.588,    -2.290,    -0.251,     1.515,     2.953,     4.131,     4.681,     4.510,     3.716,     3.034,     2.732,     2.842,     3.111,     3.414,     3.687,     3.819,       NaN,       NaN,       NaN,       NaN,
     0.750,    -9.811,    -7.364,    -5.088,    -3.001,    -1.084,     0.586,     1.933,     2.811,     3.086,     2.727,     2.237,     2.271,     2.556,     2.895,     3.324,     3.732,     3.941,       NaN,       NaN,       NaN,       NaN,
     0.600,   -14.403,   -12.104,    -9.941,    -7.955,    -6.061,    -4.241,    -2.397,    -0.706,     0.507,     1.087,     1.371,     1.837,     2.342,     2.790,     3.246,     3.740,     4.020,       NaN,       NaN,       NaN,       NaN,
     0.450,   -13.846,   -11.755,    -9.775,    -7.964,    -6.346,    -4.906,    -3.524,    -2.210,    -0.946,     0.017,     0.743,     1.447,     2.086,     2.637,     3.108,     3.553,     3.913,       NaN,       NaN,       NaN,       NaN,
     0.300,   -13.085,   -11.245,    -9.500,    -7.895,    -6.457,    -5.094,    -3.762,    -2.517,    -1.451,    -0.477,     0.363,     1.099,     1.694,     2.258,     2.772,     3.207,     3.483,       NaN,       NaN,       NaN,       NaN,
     0.150,   -12.302,   -10.704,    -9.212,    -7.790,    -6.442,    -5.152,    -3.868,    -2.654,    -1.649,    -0.720,     0.121,     0.798,     1.350,     1.878,     2.361,     2.775,     3.110,       NaN,       NaN,       NaN,       NaN,
     0.000,   -11.622,   -10.209,    -8.855,    -7.539,    -6.266,    -5.056,    -3.854,    -2.688,    -1.651,    -0.759,     0.000,     0.621,     1.163,     1.653,     2.080,     2.443,     2.695,     2.885,     3.454,     4.250,     4.695,
    -0.150,   -10.891,    -9.635,    -8.430,    -7.241,    -6.045,    -4.880,    -3.732,    -2.571,    -1.542,    -0.699,     0.010,     0.563,     1.044,     1.460,     1.797,     2.083,     2.215,     2.158,     2.839,     3.800,     4.557,
    -0.300,   -10.176,    -9.074,    -7.990,    -6.894,    -5.732,    -4.580,    -3.408,    -2.230,    -1.291,    -0.543,     0.129,     0.634,     0.989,     1.303,     1.557,     1.748,     1.792,     1.644,     1.996,     2.923,     3.496,
    -0.450,    -9.563,    -8.585,    -7.571,    -6.532,    -5.398,    -4.246,    -3.068,    -1.911,    -1.043,    -0.293,     0.338,     0.717,     0.943,     1.158,     1.344,     1.452,     1.373,     1.135,     1.283,     1.949,     2.212,
    -0.600,    -9.099,    -8.190,    -7.209,    -6.165,    -4.985,    -3.715,    -2.435,    -1.293,    -0.429,     0.206,     0.602,     0.844,     1.008,     1.130,     1.211,     1.208,     1.026,     0.667,     0.589,     0.885,     1.224,
    -0.750,       NaN,       NaN,       NaN,       NaN,    -4.534,    -3.102,    -1.611,    -0.423,     0.189,     0.542,     0.876,     1.102,     1.163,     1.202,     1.161,     1.030,     0.745,     0.286,     0.035,     0.003,       NaN,
    -0.900,       NaN,       NaN,       NaN,       NaN,    -4.023,    -2.412,    -0.833,     0.230,     0.626,     0.898,     1.197,     1.377,     1.375,     1.342,     1.238,     0.999,     0.607,     0.029,    -0.401,       NaN,       NaN,
    -1.050,       NaN,       NaN,       NaN,       NaN,     0.168,     0.806,     1.162,     1.397,     1.218,     1.249,     1.609,     1.792,     1.765,     1.649,     1.457,     1.102,     0.649,     0.084,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,    -0.168,     0.981,     1.790,     1.878,     1.635,     1.725,     2.016,     2.254,     2.271,     2.118,     1.871,     1.520,     1.107,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,     2.630,     2.606,     2.544,     2.384,     2.035,     2.086,     2.348,     2.768,     2.964,     2.850,     2.566,     2.231,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,     0.751,     1.273,     2.022,     2.354,     2.236,     2.371,     2.673,     3.374,     3.834,     3.883,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
