Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.977,     1.126,     1.090,     0.986,     0.938,     0.920,     0.825,     0.791,     0.812,     0.788,     0.759,     0.708,     0.578,     0.348,    -0.047,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     1.050,     1.983,     2.162,     2.118,     1.963,     1.697,     1.355,     1.035,     0.870,     0.818,     0.743,     0.687,     0.605,     0.463,     0.286,    -0.040,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.900,     2.731,     2.980,     2.964,     2.734,     2.258,     1.691,     1.209,     0.937,     0.825,     0.686,     0.585,     0.497,     0.369,     0.202,    -0.053,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.750,     2.666,     3.027,     3.091,     2.887,     2.412,     1.843,     1.304,     0.965,     0.823,     0.639,     0.475,     0.348,     0.206,     0.060,    -0.103,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.600,     1.798,     2.257,     2.464,     2.436,     2.162,     1.731,     1.266,     0.944,     0.778,     0.573,     0.374,     0.193,     0.023,    -0.093,    -0.188,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.450,     0.644,     1.150,     1.458,     1.592,     1.523,     1.261,     0.979,     0.765,     0.634,     0.452,     0.287,     0.091,    -0.078,    -0.171,    -0.209,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.300,    -0.201,     0.229,     0.536,     0.721,     0.779,     0.683,     0.587,     0.477,     0.396,     0.292,     0.190,     0.048,    -0.051,    -0.101,    -0.128,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.150,    -0.527,    -0.222,     0.044,     0.187,     0.258,     0.280,     0.325,     0.268,     0.181,     0.137,     0.091,     0.045,     0.014,    -0.022,    -0.019,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.000,    -0.409,    -0.267,    -0.126,    -0.027,     0.025,     0.052,     0.132,     0.136,     0.046,     0.007,     0.000,     0.025,     0.050,     0.033,     0.023,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.150,    -0.139,    -0.131,    -0.093,    -0.065,    -0.102,    -0.099,    -0.012,     0.035,    -0.051,    -0.100,    -0.095,    -0.068,    -0.031,    -0.025,    -0.013,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.300,     0.140,    -0.005,    -0.074,    -0.129,    -0.245,    -0.252,    -0.126,    -0.033,    -0.086,    -0.162,    -0.175,    -0.157,    -0.104,    -0.051,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.450,     0.293,    -0.013,    -0.169,    -0.285,    -0.399,    -0.364,    -0.201,    -0.093,    -0.129,    -0.176,    -0.189,    -0.184,    -0.139,    -0.060,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.600,     0.258,    -0.128,    -0.284,    -0.397,    -0.494,    -0.419,    -0.232,    -0.120,    -0.135,    -0.138,    -0.123,    -0.138,    -0.108,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.750,     0.258,    -0.126,    -0.295,    -0.471,    -0.551,    -0.431,    -0.223,    -0.122,    -0.094,    -0.053,    -0.025,    -0.064,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,     0.408,    -0.001,    -0.293,    -0.550,    -0.593,    -0.465,    -0.259,    -0.095,    -0.017,     0.016,     0.052,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
