Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.939,    -2.369,    -2.029,    -1.792,    -1.504,    -1.236,    -1.056,    -0.987,    -0.939,    -0.779,    -0.606,    -0.535,    -0.489,    -0.640,    -0.847,    -0.884,       NaN,       NaN,       NaN,       NaN,       NaN,
     1.050,    -3.362,    -2.774,    -2.383,    -2.064,    -1.691,    -1.333,    -1.065,    -0.934,    -0.875,    -0.718,    -0.566,    -0.457,    -0.274,    -0.254,    -0.444,    -0.462,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.900,    -3.368,    -2.811,    -2.430,    -2.093,    -1.686,    -1.282,    -0.994,    -0.849,    -0.781,    -0.603,    -0.482,    -0.356,    -0.056,     0.218,     0.099,     0.179,     0.805,       NaN,       NaN,       NaN,       NaN,
     0.750,    -3.217,    -2.739,    -2.347,    -1.960,    -1.525,    -1.137,    -0.915,    -0.760,    -0.639,    -0.481,    -0.404,    -0.325,    -0.090,     0.366,     0.596,     1.054,     2.153,       NaN,       NaN,       NaN,       NaN,
     0.600,    -2.884,    -2.508,    -2.128,    -1.677,    -1.238,    -0.927,    -0.771,    -0.669,    -0.535,    -0.399,    -0.354,    -0.317,    -0.179,     0.213,     0.923,     2.254,     4.361,     6.420,       NaN,       NaN,       NaN,
     0.450,    -2.473,    -2.137,    -1.774,    -1.310,    -0.924,    -0.713,    -0.630,    -0.593,    -0.471,    -0.344,    -0.311,    -0.322,    -0.230,     0.232,     1.198,     2.836,     4.490,     5.388,       NaN,       NaN,       NaN,
     0.300,    -2.076,    -1.724,    -1.339,    -0.935,    -0.610,    -0.460,    -0.439,    -0.425,    -0.358,    -0.297,    -0.256,    -0.287,    -0.110,     0.748,     2.241,     4.695,     6.849,     7.955,       NaN,       NaN,       NaN,
     0.150,    -1.577,    -1.269,    -0.934,    -0.600,    -0.338,    -0.235,    -0.222,    -0.238,    -0.228,    -0.214,    -0.144,    -0.083,     0.243,     1.172,     2.686,     4.569,     5.559,     6.020,       NaN,       NaN,       NaN,
     0.000,    -0.928,    -0.829,    -0.648,    -0.481,    -0.322,    -0.241,    -0.247,    -0.250,    -0.212,    -0.115,     0.000,     0.198,     0.617,     1.421,     2.598,     3.869,     4.684,     4.958,       NaN,       NaN,       NaN,
    -0.150,    -0.826,    -0.869,    -0.780,    -0.692,    -0.592,    -0.463,    -0.444,    -0.388,    -0.268,    -0.087,     0.061,     0.425,     0.950,     1.641,     2.541,     3.375,     4.032,     4.195,       NaN,       NaN,       NaN,
    -0.300,    -1.082,    -1.226,    -1.193,    -1.157,    -1.088,    -0.901,    -0.760,    -0.577,    -0.384,    -0.168,    -0.002,     0.460,     1.125,     1.834,     2.600,     3.167,     3.507,     3.457,       NaN,       NaN,       NaN,
    -0.450,    -1.623,    -1.792,    -1.834,    -1.816,    -1.687,    -1.424,    -1.141,    -0.852,    -0.586,    -0.334,    -0.159,     0.320,     1.062,     1.769,     2.433,     2.873,     3.053,       NaN,       NaN,       NaN,       NaN,
    -0.600,    -2.547,    -2.721,    -2.794,    -2.740,    -2.484,    -2.104,    -1.659,    -1.231,    -0.865,    -0.575,    -0.389,     0.103,     0.882,     1.586,     2.159,     2.505,     2.595,       NaN,       NaN,       NaN,       NaN,
    -0.750,    -3.992,    -4.126,    -4.117,    -3.918,    -3.472,    -2.883,    -2.218,    -1.587,    -1.108,    -0.778,    -0.608,    -0.129,     0.620,     1.267,     1.813,     2.122,     2.134,       NaN,       NaN,       NaN,       NaN,
    -0.900,    -3.542,    -3.620,    -3.524,    -3.245,    -2.791,    -2.218,    -1.563,    -1.001,    -0.637,    -0.488,    -0.497,    -0.094,     0.430,     0.918,     1.323,     1.565,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,    -1.325,    -1.349,    -1.191,    -0.982,    -0.803,    -0.506,    -0.128,     0.127,     0.222,     0.182,     0.024,     0.207,     0.383,     0.652,     0.874,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,     0.107,     0.029,     0.140,     0.227,     0.233,     0.370,     0.568,     0.652,     0.630,     0.567,     0.477,     0.503,     0.398,     0.377,     0.526,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,     0.586,     0.410,     0.377,     0.348,     0.339,     0.416,     0.534,     0.554,     0.538,     0.523,     0.541,     0.566,     0.393,     0.030,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,     0.058,    -0.220,    -0.407,    -0.497,    -0.460,    -0.360,    -0.235,    -0.190,    -0.136,    -0.007,     0.180,     0.251,     0.143,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
