Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.060,    -0.207,     1.502,     3.059,     4.423,     5.552,     6.439,     7.092,     7.524,     7.722,     7.776,     7.558,     7.347,     7.111,     6.878,     6.530,     5.947,     5.149,     4.227,     3.274,     2.334,
     1.050,    -4.639,    -2.518,    -0.526,     1.288,     2.818,     4.031,     4.990,     5.750,     6.279,     6.536,     6.673,     6.562,     6.491,     6.426,     6.333,     6.098,     5.569,     4.766,     3.756,     2.713,     1.599,
     0.900,    -6.886,    -4.578,    -2.404,    -0.447,     1.208,     2.513,     3.524,     4.353,     4.955,     5.301,     5.532,     5.552,     5.641,     5.754,     5.795,     5.628,     5.098,     4.229,     3.107,     1.929,     0.580,
     0.750,    -7.602,    -5.625,    -3.662,    -1.821,    -0.215,     1.094,     2.133,     2.994,     3.647,     4.075,     4.407,     4.570,     4.809,     5.089,     5.250,     5.098,     4.493,     3.477,     2.218,     0.880,    -0.833,
     0.600,    -7.914,    -6.261,    -4.598,    -2.951,    -1.422,    -0.130,     0.909,     1.739,     2.394,     2.893,     3.345,     3.654,     4.030,     4.431,     4.656,     4.442,     3.648,     2.379,     0.834,    -0.928,    -3.182,
     0.450,    -7.725,    -6.392,    -5.053,    -3.686,    -2.328,    -1.135,    -0.170,     0.594,     1.235,     1.777,     2.357,     2.817,     3.305,     3.741,     3.899,     3.457,     2.325,     0.686,    -1.293,    -3.686,    -6.493,
     0.300,    -7.372,    -6.349,    -5.289,    -4.192,    -3.081,    -2.044,    -1.173,    -0.467,     0.193,     0.795,     1.453,     2.022,     2.643,     3.184,     3.321,     2.791,     1.664,     0.178,    -1.557,    -3.656,    -6.145,
     0.150,    -6.920,    -6.171,    -5.348,    -4.449,    -3.533,    -2.667,    -1.913,    -1.258,    -0.603,     0.015,     0.676,     1.274,     1.925,     2.464,     2.548,     2.054,     1.092,    -0.162,    -1.651,    -3.457,    -5.660,
     0.000,    -6.565,    -5.974,    -5.307,    -4.564,    -3.784,    -3.013,    -2.297,    -1.674,    -1.095,    -0.560,     0.000,     0.653,     1.317,     1.797,     1.882,     1.523,     0.779,    -0.244,    -1.508,    -3.064,    -5.011,
    -0.150,    -6.212,    -5.736,    -5.114,    -4.424,    -3.712,    -2.965,    -2.274,    -1.724,    -1.300,    -0.892,    -0.444,     0.197,     0.798,     1.281,     1.560,     1.471,     0.936,     0.027,    -1.161,    -2.612,       NaN,
    -0.300,    -5.664,    -5.273,    -4.695,    -3.970,    -3.249,    -2.587,    -2.068,    -1.658,    -1.314,    -1.040,    -0.722,    -0.226,     0.358,     0.967,     1.486,     1.804,     1.810,     1.458,     0.815,     0.038,       NaN,
    -0.450,    -4.857,    -4.507,    -3.908,    -3.189,    -2.643,    -2.241,    -1.865,    -1.519,    -1.239,    -1.118,    -0.991,    -0.589,     0.160,     1.176,     2.411,     3.766,     4.766,     5.059,     4.785,       NaN,       NaN,
    -0.600,    -4.194,    -3.825,    -3.223,    -2.604,    -2.250,    -1.996,    -1.668,    -1.352,    -1.131,    -1.080,    -1.127,    -0.944,    -0.421,     0.221,     0.956,     1.888,     2.826,     3.379,       NaN,       NaN,       NaN,
    -0.750,    -4.027,    -3.538,    -2.805,    -2.169,    -1.899,    -1.721,    -1.438,    -1.155,    -0.990,    -0.969,    -1.138,    -1.304,    -1.213,    -0.921,    -0.423,     0.234,     0.985,       NaN,       NaN,       NaN,       NaN,
    -0.900,       NaN,    -3.109,    -2.208,    -1.654,    -1.526,    -1.413,    -1.201,    -0.964,    -0.799,    -0.828,    -1.084,    -1.406,    -1.594,    -1.672,    -1.535,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,       NaN,    -1.219,    -1.216,    -1.197,    -1.086,    -0.914,    -0.745,    -0.703,    -1.001,    -1.456,    -1.824,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
