Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.980,     1.083,     1.028,     0.966,     0.930,     0.913,     0.846,     0.826,     0.889,     0.881,     0.865,     0.839,     0.703,     0.440,     0.003,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     1.050,     1.911,     2.038,     1.948,     1.786,     1.523,     1.217,     0.984,     0.855,     0.869,     0.806,     0.730,     0.673,     0.521,     0.291,    -0.090,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.900,     2.540,     2.776,     2.729,     2.440,     1.944,     1.464,     1.134,     0.908,     0.835,     0.720,     0.607,     0.514,     0.368,     0.176,    -0.126,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.750,     2.561,     2.904,     2.916,     2.611,     2.079,     1.582,     1.215,     0.964,     0.813,     0.634,     0.487,     0.343,     0.195,     0.046,    -0.157,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.600,     1.772,     2.218,     2.371,     2.239,     1.891,     1.482,     1.144,     0.948,     0.760,     0.552,     0.364,     0.177,     0.032,    -0.090,    -0.234,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.450,     0.631,     1.130,     1.400,     1.476,     1.365,     1.109,     0.889,     0.775,     0.627,     0.456,     0.253,     0.062,    -0.068,    -0.166,    -0.245,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.300,    -0.194,     0.254,     0.532,     0.684,     0.706,     0.617,     0.546,     0.480,     0.390,     0.295,     0.158,     0.032,    -0.020,    -0.072,    -0.148,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.150,    -0.563,    -0.235,    -0.000,     0.153,     0.220,     0.248,     0.282,     0.250,     0.182,     0.142,     0.079,     0.031,     0.035,     0.010,    -0.096,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.000,    -0.542,    -0.373,    -0.237,    -0.115,    -0.016,     0.035,     0.086,     0.081,     0.021,    -0.002,     0.000,     0.035,     0.074,     0.056,    -0.080,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.150,    -0.260,    -0.232,    -0.194,    -0.175,    -0.164,    -0.153,    -0.083,    -0.048,    -0.106,    -0.128,    -0.107,    -0.052,     0.035,     0.070,     0.035,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.300,     0.011,    -0.130,    -0.205,    -0.274,    -0.344,    -0.334,    -0.229,    -0.167,    -0.188,    -0.209,    -0.195,    -0.146,    -0.041,     0.039,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.450,     0.153,    -0.155,    -0.322,    -0.436,    -0.499,    -0.433,    -0.274,    -0.175,    -0.205,    -0.227,    -0.214,    -0.177,    -0.061,     0.048,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.600,     0.101,    -0.279,    -0.420,    -0.507,    -0.550,    -0.453,    -0.272,    -0.131,    -0.173,    -0.241,    -0.207,    -0.133,    -0.019,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.750,     0.087,    -0.300,    -0.436,    -0.559,    -0.583,    -0.465,    -0.270,    -0.132,    -0.164,    -0.213,    -0.192,    -0.099,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,     0.261,    -0.137,    -0.395,    -0.597,    -0.597,    -0.459,    -0.269,    -0.176,    -0.202,    -0.193,    -0.155,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
