Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,       NaN,     5.381,     4.206,     3.462,     3.051,     2.900,     2.971,     3.232,     3.740,     4.466,     5.319,     5.930,     6.336,     6.457,     6.257,     5.758,     5.030,     4.020,     2.439,     0.024,    -3.443,
     1.050,       NaN,     6.092,     4.976,     4.218,     3.700,     3.372,     3.206,     3.181,     3.371,     3.788,     4.370,     4.760,     4.948,     4.845,     4.411,     3.649,     2.688,     1.535,    -0.140,    -2.571,    -6.030,
     0.900,       NaN,     6.479,     5.487,     4.767,     4.182,     3.688,     3.293,     3.050,     2.987,     3.125,     3.441,     3.638,     3.637,     3.342,     2.676,     1.618,     0.350,    -1.016,    -2.768,    -5.215,    -8.636,
     0.750,       NaN,     6.638,     5.774,     5.102,     4.477,     3.854,     3.314,     2.913,     2.627,     2.500,     2.575,     2.584,     2.389,     1.895,     1.018,    -0.255,    -1.793,    -3.448,    -5.349,    -7.808,   -11.132,
     0.600,       NaN,     6.622,     5.887,     5.272,     4.658,     4.006,     3.358,     2.800,     2.315,     1.953,     1.816,     1.620,     1.225,     0.538,    -0.473,    -1.844,    -3.582,    -5.622,    -7.824,   -10.219,   -13.362,
     0.450,       NaN,     6.434,     5.838,     5.321,     4.771,     4.151,     3.471,     2.804,     2.133,     1.546,     1.166,     0.753,     0.176,    -0.623,    -1.685,    -3.046,    -4.759,    -6.828,    -9.259,   -11.977,   -15.245,
     0.300,       NaN,     6.097,     5.631,     5.230,     4.797,     4.288,     3.686,     2.993,     2.180,     1.342,     0.621,    -0.037,    -0.730,    -1.553,    -2.595,    -3.943,    -5.639,    -7.728,   -10.287,   -13.471,   -17.140,
     0.150,       NaN,     5.554,     5.220,     4.947,     4.678,     4.372,     3.965,     3.367,     2.505,     1.418,     0.220,    -0.752,    -1.425,    -2.149,    -3.043,    -4.203,    -5.645,    -7.417,    -9.538,   -12.079,   -15.026,
     0.000,       NaN,     4.791,     4.585,     4.464,     4.343,     4.260,     4.145,     3.781,     2.966,     1.664,     0.000,    -1.195,    -1.752,    -2.307,    -2.995,    -3.884,    -5.026,    -6.441,    -8.146,   -10.182,   -12.575,
    -0.150,       NaN,     4.393,     4.177,     4.021,     3.868,     3.686,     3.406,     2.872,     2.043,     1.038,    -0.043,    -0.910,    -1.505,    -2.046,    -2.635,    -3.332,    -4.262,    -5.420,    -6.801,    -8.418,   -10.324,
    -0.300,       NaN,     4.099,     3.823,     3.608,     3.396,     3.116,     2.711,     2.116,     1.396,     0.651,     0.029,    -0.575,    -1.193,    -1.749,    -2.293,    -2.902,    -3.665,    -4.596,    -5.699,    -6.969,    -8.475,
    -0.450,       NaN,     3.283,     3.066,     2.881,     2.651,     2.343,     1.937,     1.436,     0.925,     0.476,     0.125,    -0.379,    -0.963,    -1.503,    -2.019,    -2.580,    -3.226,    -3.981,    -4.851,    -5.867,    -7.062,
    -0.600,       NaN,     1.764,     1.754,     1.709,     1.601,     1.417,     1.157,     0.838,     0.536,     0.334,     0.157,    -0.327,    -0.849,    -1.346,    -1.830,    -2.327,    -2.852,    -3.440,    -4.123,    -4.880,    -5.715,
    -0.750,       NaN,    -0.284,     0.038,     0.290,     0.475,     0.605,     0.657,     0.482,     0.210,     0.156,     0.044,    -0.421,    -0.871,    -1.302,    -1.724,    -2.147,    -2.569,    -3.015,    -3.480,    -3.949,    -4.441,
    -0.900,       NaN,    -1.738,    -1.195,    -0.716,    -0.265,     0.077,     0.279,     0.263,     0.109,     0.062,    -0.132,    -0.581,    -0.986,    -1.367,    -1.720,    -2.043,    -2.344,    -2.632,    -2.873,    -3.068,       NaN,
    -1.050,       NaN,    -1.513,    -0.809,    -0.252,     0.188,     0.424,     0.522,     0.482,     0.357,     0.163,    -0.211,    -0.714,    -1.119,    -1.463,    -1.749,    -1.982,    -2.147,    -2.266,    -2.302,    -2.220,       NaN,
    -1.200,       NaN,    -0.226,     0.590,     1.132,     1.398,     1.400,     1.272,     1.037,     0.741,     0.341,    -0.200,    -0.783,    -1.228,    -1.559,    -1.791,    -1.932,    -1.982,    -1.926,       NaN,       NaN,       NaN,
    -1.350,       NaN,       NaN,     1.935,     2.166,     2.225,     2.066,     1.790,     1.433,     1.003,     0.467,    -0.167,    -0.799,    -1.281,    -1.615,    -1.812,    -1.866,    -1.795,       NaN,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,       NaN,     2.474,     2.281,     1.994,     1.611,     1.121,     0.523,    -0.146,    -0.791,    -1.285,    -1.617,    -1.780,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
