Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.054,     0.255,     0.497,     0.777,     1.063,     1.359,     1.658,     1.960,     2.258,     2.540,     2.740,     2.490,     2.191,     1.849,     1.463,     1.071,     0.654,     0.267,    -0.059,    -0.308,    -0.486,
     1.050,    -0.186,    -0.001,     0.221,     0.483,     0.752,     1.035,     1.330,     1.627,     1.947,     2.256,     2.489,     2.243,     1.920,     1.573,     1.215,     0.867,     0.503,     0.176,    -0.095,    -0.321,    -0.518,
     0.900,    -0.360,    -0.209,    -0.021,     0.197,     0.444,     0.694,     0.965,     1.231,     1.526,     1.822,     2.038,     1.825,     1.550,     1.252,     0.955,     0.688,     0.432,     0.189,    -0.030,    -0.230,    -0.450,
     0.750,    -0.437,    -0.324,    -0.175,    -0.016,     0.185,     0.394,     0.624,     0.844,     1.087,     1.324,     1.494,     1.318,     1.107,     0.884,     0.679,     0.512,     0.359,     0.233,     0.093,    -0.079,    -0.277,
     0.600,    -0.436,    -0.348,    -0.240,    -0.134,     0.002,     0.163,     0.344,     0.516,     0.695,     0.851,     0.965,     0.823,     0.649,     0.515,     0.396,     0.309,     0.245,     0.219,     0.167,     0.068,    -0.040,
     0.450,    -0.404,    -0.319,    -0.240,    -0.179,    -0.095,     0.016,     0.143,     0.269,     0.379,     0.470,     0.547,     0.420,     0.279,     0.192,     0.118,     0.083,     0.081,     0.110,     0.133,     0.138,     0.145,
     0.300,    -0.376,    -0.296,    -0.221,    -0.186,    -0.137,    -0.061,     0.028,     0.113,     0.167,     0.207,     0.249,     0.142,     0.042,    -0.032,    -0.069,    -0.072,    -0.056,    -0.009,     0.051,     0.115,     0.200,
     0.150,    -0.362,    -0.301,    -0.225,    -0.199,    -0.160,    -0.099,    -0.026,     0.027,     0.050,     0.054,     0.070,     0.004,    -0.058,    -0.108,    -0.138,    -0.139,    -0.131,    -0.104,    -0.058,     0.000,     0.090,
     0.000,    -0.334,    -0.311,    -0.268,    -0.236,    -0.185,    -0.117,    -0.051,    -0.007,     0.007,     0.006,     0.000,    -0.020,    -0.054,    -0.096,    -0.136,    -0.168,    -0.191,    -0.209,    -0.217,    -0.198,    -0.143,
    -0.150,    -0.313,    -0.343,    -0.345,    -0.294,    -0.222,    -0.141,    -0.068,    -0.018,     0.009,     0.024,     0.029,     0.030,     0.019,    -0.014,    -0.063,    -0.128,    -0.191,    -0.257,    -0.329,    -0.377,    -0.376,
    -0.300,    -0.352,    -0.424,    -0.421,    -0.352,    -0.258,    -0.163,    -0.080,    -0.017,     0.031,     0.069,     0.096,     0.105,     0.110,     0.092,     0.052,    -0.022,    -0.116,    -0.226,    -0.344,    -0.454,    -0.526,
    -0.450,    -0.411,    -0.500,    -0.495,    -0.418,    -0.303,    -0.187,    -0.089,    -0.008,     0.066,     0.126,     0.169,     0.197,     0.214,     0.211,     0.181,     0.112,     0.015,    -0.114,    -0.264,    -0.425,    -0.565,
    -0.600,    -0.495,    -0.575,    -0.559,    -0.460,    -0.333,    -0.211,    -0.097,     0.008,     0.105,     0.191,     0.250,     0.288,     0.320,     0.331,     0.312,     0.258,     0.176,     0.049,    -0.116,    -0.304,    -0.490,
    -0.750,    -0.558,    -0.609,    -0.541,    -0.327,    -0.350,    -0.220,    -0.088,     0.035,     0.149,     0.246,     0.321,     0.374,     0.420,     0.446,     0.443,     0.405,     0.333,     0.221,     0.059,    -0.137,    -0.355,
    -0.900,    -0.573,    -0.577,    -0.447,    -0.238,    -0.344,    -0.190,    -0.050,     0.078,     0.193,     0.288,     0.370,     0.439,     0.499,     0.546,     0.563,     0.542,     0.481,     0.381,     0.228,     0.027,    -0.204,
    -1.050,    -0.576,    -0.555,    -0.442,    -0.323,    -0.276,    -0.101,     0.031,     0.146,     0.253,     0.336,     0.396,     0.459,     0.537,     0.603,     0.646,     0.657,     0.615,     0.528,     0.382,     0.181,    -0.060,
    -1.200,       NaN,    -0.530,    -0.411,    -0.276,    -0.143,     0.030,     0.141,     0.219,     0.293,     0.360,     0.396,     0.440,     0.523,     0.607,     0.681,     0.724,     0.720,     0.654,     0.522,     0.335,     0.089,
    -1.350,       NaN,    -0.475,    -0.305,    -0.109,     0.063,     0.202,     0.271,     0.313,     0.346,     0.371,     0.370,     0.395,     0.467,     0.559,     0.659,     0.737,     0.779,     0.754,     0.658,     0.506,     0.287,
    -1.500,       NaN,       NaN,     0.175,     0.368,     0.477,     0.518,     0.497,     0.466,     0.427,     0.386,     0.326,     0.309,     0.369,     0.465,     0.571,     0.675,     0.764,     0.794,     0.763,     0.674,     0.512,
