Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,       NaN,     9.575,     6.742,     4.673,     3.300,     2.512,     2.212,     2.323,     2.806,     3.605,     4.637,     5.495,     6.069,     6.262,     6.058,     5.502,     4.724,     3.989,     3.216,     1.860,    -0.465,
     1.050,       NaN,    12.018,     8.802,     6.332,     4.588,     3.442,     2.794,     2.552,     2.684,     3.154,     3.878,     4.465,     4.844,     4.876,     4.534,     3.812,     2.892,     1.980,     0.885,    -0.817,    -3.519,
     0.900,       NaN,    14.674,    11.112,     8.240,     6.086,     4.526,     3.460,     2.817,     2.575,     2.686,     3.123,     3.452,     3.577,     3.387,     2.840,     1.881,     0.636,    -0.678,    -2.092,    -4.073,    -7.093,
     0.750,       NaN,    17.542,    13.676,    10.442,     7.832,     5.761,     4.178,     3.086,     2.466,     2.238,     2.385,     2.495,     2.400,     2.017,     1.305,     0.180,    -1.311,    -3.052,    -4.962,    -7.390,   -10.790,
     0.600,       NaN,    20.756,    16.614,    12.995,     9.867,     7.218,     5.081,     3.498,     2.450,     1.868,     1.698,     1.556,     1.242,     0.685,    -0.170,    -1.415,    -3.012,    -5.019,    -7.607,   -10.790,   -14.555,
     0.450,       NaN,    24.407,    20.011,    15.985,    12.327,     9.074,     6.345,     4.209,     2.666,     1.651,     1.097,     0.653,     0.128,    -0.550,    -1.446,    -2.629,    -4.122,    -6.034,    -8.506,   -11.499,   -14.993,
     0.300,       NaN,    28.418,    23.863,    19.524,    15.390,    11.538,     8.151,     5.384,     3.264,     1.715,     0.591,    -0.211,    -0.830,    -1.498,    -2.316,    -3.385,    -4.750,    -6.438,    -8.524,   -11.064,   -13.944,
     0.150,       NaN,    32.679,    28.061,    23.504,    19.015,    14.661,    10.619,     7.145,     4.352,     2.088,     0.205,    -0.953,    -1.534,    -2.106,    -2.783,    -3.684,    -4.815,    -6.182,    -7.807,    -9.796,   -12.101,
     0.000,    41.523,    37.012,    32.479,    27.838,    23.158,    18.456,    13.750,     9.210,     5.288,     2.302,     0.000,    -1.395,    -1.927,    -2.322,    -2.807,    -3.432,    -4.232,    -5.250,    -6.512,    -8.073,    -9.949,
    -0.150,       NaN,    31.669,    27.209,    22.723,    18.258,    13.925,     9.834,     6.257,     3.484,     1.532,    -0.055,    -1.155,    -1.656,    -2.055,    -2.453,    -2.877,    -3.439,    -4.216,    -5.236,    -6.445,    -7.948,
    -0.300,       NaN,    26.707,    22.316,    18.042,    13.961,    10.182,     6.834,     4.106,     2.116,     0.789,    -0.039,    -0.704,    -1.258,    -1.697,    -2.062,    -2.417,    -2.853,    -3.442,    -4.206,    -5.113,    -6.271,
    -0.450,       NaN,    21.821,    17.697,    13.804,    10.255,     7.121,     4.552,     2.591,     1.252,     0.443,     0.004,    -0.455,    -0.971,    -1.407,    -1.755,    -2.079,    -2.446,    -2.904,    -3.466,    -4.119,    -4.937,
    -0.600,       NaN,    16.598,    13.018,     9.765,     6.910,     4.544,     2.741,     1.458,     0.642,     0.212,    -0.015,    -0.425,    -0.869,    -1.252,    -1.576,    -1.873,    -2.177,    -2.517,    -2.906,    -3.317,    -3.934,
    -0.750,       NaN,    11.475,     8.679,     6.243,     4.225,     2.687,     1.611,     0.771,     0.116,    -0.084,    -0.198,    -0.598,    -0.961,    -1.270,    -1.538,    -1.782,    -2.003,    -2.219,    -2.483,    -2.729,    -3.057,
    -0.900,       NaN,     6.675,     4.740,     3.154,     1.947,     1.120,     0.590,     0.114,    -0.331,    -0.420,    -0.548,    -0.911,    -1.201,    -1.442,    -1.640,    -1.799,    -1.929,    -2.053,    -2.149,    -2.200,    -2.271,
    -1.050,       NaN,     3.861,     2.531,     1.478,     0.735,     0.302,     0.050,    -0.202,    -0.424,    -0.543,    -0.820,    -1.221,    -1.501,    -1.704,    -1.847,    -1.929,    -1.964,    -1.961,    -1.896,    -1.733,       NaN,
    -1.200,       NaN,     3.098,     2.270,     1.599,     1.119,     0.790,     0.493,     0.222,    -0.047,    -0.391,    -0.897,    -1.434,    -1.786,    -1.999,    -2.110,    -2.122,    -2.051,    -1.915,    -1.692,       NaN,       NaN,
    -1.350,       NaN,     3.680,     2.983,     2.482,     2.076,     1.664,     1.197,     0.760,     0.309,    -0.245,    -0.911,    -1.551,    -1.989,    -2.249,    -2.359,    -2.318,    -2.155,    -1.879,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,     3.036,     2.542,     2.054,     1.556,     1.039,     0.469,    -0.193,    -0.940,    -1.629,    -2.127,    -2.423,    -2.539,    -2.473,       NaN,       NaN,       NaN,       NaN,       NaN,
