Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -2.522,    -1.959,    -1.472,    -0.975,    -0.452,    -0.114,     0.057,     0.039,    -0.101,    -0.201,    -0.294,    -0.044,     0.537,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     1.050,    -2.671,    -2.179,    -1.707,    -1.177,    -0.561,    -0.171,     0.063,     0.079,    -0.028,    -0.065,    -0.091,     0.081,     0.458,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.900,    -2.416,    -2.025,    -1.587,    -1.043,    -0.431,    -0.055,     0.120,     0.105,     0.049,     0.057,     0.014,     0.135,     0.459,     0.804,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.750,    -2.011,    -1.655,    -1.227,    -0.684,    -0.137,     0.166,     0.221,     0.185,     0.172,     0.131,    -0.009,     0.071,     0.322,     0.635,     0.900,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.600,    -1.421,    -1.171,    -0.793,    -0.278,     0.169,     0.399,     0.425,     0.313,     0.222,     0.135,    -0.079,    -0.033,     0.224,     0.480,     0.697,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.450,    -0.942,    -0.794,    -0.477,    -0.013,     0.376,     0.525,     0.550,     0.426,     0.281,     0.125,    -0.066,    -0.060,     0.186,     0.391,     0.591,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.300,    -0.515,    -0.454,    -0.204,     0.123,     0.419,     0.533,     0.539,     0.473,     0.326,     0.118,    -0.024,    -0.017,     0.178,     0.349,     0.492,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.150,    -0.151,    -0.168,    -0.031,     0.131,     0.311,     0.382,     0.366,     0.326,     0.240,     0.110,    -0.036,    -0.001,     0.177,     0.346,     0.427,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
     0.000,     0.045,    -0.144,    -0.135,    -0.088,    -0.005,     0.026,    -0.029,    -0.099,    -0.119,    -0.080,     0.000,     0.156,     0.302,     0.393,     0.417,     0.375,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.150,    -0.024,    -0.445,    -0.596,    -0.644,    -0.598,    -0.571,    -0.609,    -0.625,    -0.551,    -0.327,    -0.043,     0.216,     0.385,     0.495,     0.568,     0.465,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.300,    -0.640,    -1.160,    -1.383,    -1.457,    -1.443,    -1.397,    -1.332,    -1.201,    -0.989,    -0.620,    -0.273,     0.125,     0.416,     0.622,     0.690,     0.550,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.450,    -1.675,    -2.192,    -2.444,    -2.522,    -2.481,    -2.313,    -2.080,    -1.795,    -1.449,    -1.045,    -0.733,    -0.168,     0.257,     0.558,     0.667,     0.558,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.600,    -3.150,    -3.603,    -3.809,    -3.836,    -3.690,    -3.381,    -2.968,    -2.485,    -2.029,    -1.631,    -1.373,    -0.680,    -0.157,     0.240,     0.457,     0.437,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.750,    -2.732,    -3.125,    -3.259,    -3.255,    -3.145,    -2.990,    -2.774,    -2.532,    -2.268,    -2.024,    -1.899,    -1.238,    -0.714,    -0.248,     0.093,     0.201,       NaN,       NaN,       NaN,       NaN,       NaN,
    -0.900,    -0.624,    -0.896,    -0.988,    -1.074,    -1.178,    -1.361,    -1.521,    -1.683,    -1.746,    -1.787,    -1.873,    -1.558,    -1.172,    -0.727,    -0.340,    -0.064,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.050,     0.764,     0.589,     0.541,     0.385,     0.011,    -0.383,    -0.703,    -0.965,    -1.136,    -1.284,    -1.457,    -1.545,    -1.381,    -1.042,    -0.692,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.200,     1.339,     1.184,     1.062,     0.780,     0.283,    -0.147,    -0.451,    -0.702,    -0.910,    -1.045,    -1.191,    -1.409,    -1.495,    -1.239,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.350,     0.932,     0.781,     0.588,     0.204,    -0.229,    -0.562,    -0.753,    -0.935,    -1.052,    -1.096,    -1.120,    -1.225,    -1.460,    -1.231,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
    -1.500,    -0.430,    -0.599,    -0.842,    -1.205,    -1.462,    -1.624,    -1.647,    -1.678,    -1.644,    -1.498,    -1.306,    -1.234,    -1.434,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,
