Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,       NaN,     9.401,     6.569,     4.549,     3.262,     2.583,     2.395,     2.589,     3.115,     3.924,     4.914,     5.711,     6.237,     6.394,     6.145,     5.503,     4.696,     3.809,     2.590,     0.615,    -2.262,
     1.050,       NaN,    11.773,     8.595,     6.209,     4.531,     3.443,     2.860,     2.684,     2.861,     3.355,     4.074,     4.640,     4.956,     4.926,     4.534,     3.771,     2.844,     1.798,     0.351,    -1.759,    -4.696,
     0.900,       NaN,    14.370,    10.869,     8.103,     5.993,     4.452,     3.425,     2.850,     2.640,     2.795,     3.233,     3.581,     3.672,     3.415,     2.776,     1.811,     0.628,    -0.686,    -2.329,    -4.486,    -7.432,
     0.750,       NaN,    17.224,    13.408,    10.234,     7.634,     5.601,     4.095,     3.082,     2.485,     2.290,     2.441,     2.553,     2.406,     1.915,     1.044,    -0.144,    -1.671,    -3.364,    -5.156,    -7.273,   -10.154,
     0.600,       NaN,    20.445,    16.328,    12.741,     9.640,     7.053,     5.002,     3.493,     2.472,     1.908,     1.742,     1.566,     1.176,     0.512,    -0.429,    -1.639,    -3.193,    -5.048,    -7.167,    -9.502,   -12.345,
     0.450,       NaN,    24.107,    19.726,    15.739,    12.131,     8.950,     6.272,     4.211,     2.711,     1.722,     1.142,     0.624,     0.008,    -0.766,    -1.726,    -2.909,    -4.420,    -6.329,    -8.694,   -11.398,   -14.403,
     0.300,       NaN,    28.068,    23.496,    19.181,    15.128,    11.418,     8.131,     5.418,     3.317,     1.795,     0.640,    -0.270,    -1.003,    -1.749,    -2.613,    -3.698,    -5.144,    -6.997,    -9.317,   -12.197,   -15.731,
     0.150,       NaN,    32.136,    27.493,    22.963,    18.564,    14.389,    10.549,     7.159,     4.345,     2.104,     0.246,    -1.033,    -1.740,    -2.365,    -3.084,    -3.994,    -5.220,    -6.810,    -8.807,   -11.256,   -14.165,
     0.000,    40.888,    36.287,    31.700,    27.063,    22.429,    17.793,    13.188,     8.823,     5.117,     2.272,     0.000,    -1.495,    -2.146,    -2.586,    -3.108,    -3.802,    -4.759,    -6.036,    -7.640,    -9.575,   -11.890,
    -0.150,       NaN,    30.904,    26.421,    21.963,    17.588,    13.389,     9.505,     6.187,     3.593,     1.613,    -0.094,    -1.273,    -1.871,    -2.338,    -2.815,    -3.369,    -4.070,    -5.033,    -6.306,    -7.865,    -9.711,
    -0.300,       NaN,    25.983,    21.567,    17.354,    13.375,     9.724,     6.550,     4.001,     2.140,     0.849,    -0.089,    -0.844,    -1.460,    -1.995,    -2.494,    -2.981,    -3.537,    -4.277,    -5.249,    -6.433,    -7.831,
    -0.450,       NaN,    21.304,    17.115,    13.253,     9.797,     6.778,     4.309,     2.454,     1.187,     0.405,    -0.051,    -0.559,    -1.148,    -1.716,    -2.219,    -2.674,    -3.151,    -3.726,    -4.444,    -5.310,    -6.289,
    -0.600,       NaN,    16.227,    12.589,     9.328,     6.560,     4.275,     2.521,     1.285,     0.522,     0.120,    -0.076,    -0.508,    -1.048,    -1.570,    -2.034,    -2.447,    -2.866,    -3.321,    -3.831,    -4.416,    -5.075,
    -0.750,       NaN,    10.964,     8.139,     5.715,     3.781,     2.312,     1.290,     0.499,    -0.009,    -0.155,    -0.236,    -0.665,    -1.138,    -1.582,    -1.980,    -2.337,    -2.680,    -2.998,    -3.295,    -3.639,    -4.007,
    -0.900,       NaN,     6.025,     4.107,     2.557,     1.419,     0.652,     0.190,    -0.142,    -0.380,    -0.427,    -0.526,    -0.989,    -1.402,    -1.761,    -2.079,    -2.343,    -2.562,    -2.744,    -2.869,    -2.944,    -2.994,
    -1.050,       NaN,     3.302,     2.098,     1.171,     0.528,     0.122,    -0.112,    -0.291,    -0.442,    -0.568,    -0.816,    -1.312,    -1.706,    -2.018,    -2.274,    -2.452,    -2.548,    -2.565,    -2.494,    -2.307,       NaN,
    -1.200,       NaN,     2.763,     2.154,     1.629,     1.186,     0.815,     0.478,     0.166,    -0.121,    -0.466,    -0.971,    -1.566,    -2.001,    -2.310,    -2.509,    -2.603,    -2.581,    -2.431,    -2.152,       NaN,       NaN,
    -1.350,       NaN,       NaN,     3.131,     2.562,     2.092,     1.641,     1.187,     0.729,     0.225,    -0.358,    -1.051,    -1.733,    -2.236,    -2.569,    -2.736,    -2.750,    -2.607,    -2.306,       NaN,       NaN,       NaN,
    -1.500,       NaN,       NaN,       NaN,     3.210,     2.605,     2.084,     1.572,     1.014,     0.370,    -0.345,    -1.132,    -1.863,    -2.411,    -2.762,    -2.914,    -2.866,       NaN,       NaN,       NaN,       NaN,       NaN,
