Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,     0.409,     0.678,     0.984,     1.333,     1.694,     2.086,     2.507,     2.971,     3.485,     3.966,     4.326,     3.928,     3.409,     2.830,     2.244,     1.647,     1.070,     0.532,     0.059,    -0.322,    -0.610,
     1.050,     0.082,     0.341,     0.634,     0.972,     1.319,     1.695,     2.090,     2.537,     3.032,     3.492,     3.826,     3.467,     2.952,     2.392,     1.839,     1.297,     0.781,     0.312,    -0.087,    -0.428,    -0.696,
     0.900,    -0.216,     0.020,     0.290,     0.596,     0.913,     1.264,     1.622,     2.032,     2.464,     2.847,     3.114,     2.814,     2.372,     1.902,     1.443,     0.999,     0.581,     0.204,    -0.126,    -0.408,    -0.641,
     0.750,    -0.418,    -0.226,     0.017,     0.272,     0.550,     0.853,     1.162,     1.504,     1.855,     2.156,     2.350,     2.107,     1.757,     1.398,     1.045,     0.716,     0.413,     0.173,    -0.067,    -0.278,    -0.477,
     0.600,    -0.506,    -0.363,    -0.158,     0.041,     0.268,     0.489,     0.745,     1.011,     1.270,     1.498,     1.631,     1.439,     1.178,     0.922,     0.677,     0.474,     0.289,     0.175,     0.044,    -0.054,    -0.169,
     0.450,    -0.504,    -0.393,    -0.229,    -0.086,     0.081,     0.232,     0.427,     0.617,     0.792,     0.939,     1.032,     0.865,     0.669,     0.496,     0.348,     0.249,     0.169,     0.132,     0.103,     0.087,     0.057,
     0.300,    -0.431,    -0.346,    -0.221,    -0.123,    -0.011,     0.084,     0.209,     0.316,     0.426,     0.505,     0.563,     0.424,     0.269,     0.146,     0.064,     0.005,    -0.013,    -0.011,     0.003,     0.021,     0.058,
     0.150,    -0.331,    -0.259,    -0.169,    -0.117,    -0.054,    -0.001,     0.075,     0.122,     0.169,     0.198,     0.219,     0.124,     0.027,    -0.051,    -0.110,    -0.155,    -0.174,    -0.177,    -0.174,    -0.158,    -0.114,
     0.000,    -0.225,    -0.185,    -0.141,    -0.121,    -0.088,    -0.046,    -0.005,     0.021,     0.029,     0.019,     0.000,    -0.033,    -0.080,    -0.132,    -0.185,    -0.240,    -0.293,    -0.330,    -0.352,    -0.353,    -0.324,
    -0.150,    -0.161,    -0.188,    -0.203,    -0.181,    -0.137,    -0.092,    -0.064,    -0.043,    -0.032,    -0.035,    -0.051,    -0.058,    -0.084,    -0.126,    -0.183,    -0.251,    -0.328,    -0.414,    -0.486,    -0.526,    -0.531,
    -0.300,    -0.166,    -0.247,    -0.276,    -0.260,    -0.210,    -0.161,    -0.123,    -0.084,    -0.043,    -0.006,     0.032,     0.003,    -0.021,    -0.053,    -0.103,    -0.175,    -0.271,    -0.388,    -0.510,    -0.609,    -0.664,
    -0.450,    -0.202,    -0.313,    -0.353,    -0.340,    -0.285,    -0.226,    -0.175,    -0.108,    -0.026,     0.052,     0.126,     0.103,     0.085,     0.064,     0.024,    -0.047,    -0.146,    -0.276,    -0.424,    -0.579,    -0.694,
    -0.600,    -0.259,    -0.384,    -0.427,    -0.400,    -0.341,    -0.279,    -0.209,    -0.114,    -0.004,     0.100,     0.185,     0.196,     0.203,     0.198,     0.172,     0.110,     0.021,    -0.102,    -0.262,    -0.445,    -0.606,
    -0.750,    -0.304,    -0.403,    -0.389,    -0.297,    -0.350,    -0.284,    -0.196,    -0.089,     0.030,     0.136,     0.226,     0.270,     0.309,     0.327,     0.322,     0.281,     0.204,     0.093,    -0.060,    -0.246,    -0.441,
    -0.900,    -0.322,    -0.392,    -0.347,    -0.254,    -0.341,    -0.248,    -0.141,    -0.026,     0.087,     0.181,     0.258,     0.326,     0.394,     0.440,     0.459,     0.439,     0.381,     0.283,     0.143,    -0.035,    -0.236,
    -1.050,    -0.336,    -0.407,    -0.387,    -0.328,    -0.306,    -0.191,    -0.080,     0.026,     0.130,     0.221,     0.285,     0.349,     0.434,     0.503,     0.550,     0.558,     0.528,     0.451,     0.328,     0.162,    -0.031,
    -1.200,    -0.365,    -0.428,    -0.407,    -0.329,    -0.253,    -0.123,    -0.007,     0.087,     0.164,     0.239,     0.287,     0.338,     0.424,     0.504,     0.570,     0.614,     0.622,     0.573,     0.473,     0.328,     0.144,
    -1.350,       NaN,    -0.402,    -0.347,    -0.239,    -0.141,    -0.021,     0.068,     0.140,     0.191,     0.226,     0.246,     0.277,     0.350,     0.437,     0.521,     0.593,     0.637,     0.634,     0.576,     0.464,     0.301,
    -1.500,       NaN,       NaN,    -0.143,     0.027,     0.153,     0.237,     0.269,     0.257,     0.226,     0.194,     0.150,     0.149,     0.212,     0.303,     0.405,     0.499,     0.566,     0.607,     0.603,     0.545,     0.424,
