Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -0.069,     0.112,     0.302,     0.490,     0.673,     0.842,     1.002,     1.148,     1.262,     1.350,     1.376,     1.275,     1.103,     0.890,     0.632,     0.357,     0.091,    -0.158,    -0.367,    -0.529,    -0.629,
     1.050,    -0.249,    -0.085,     0.090,     0.263,     0.438,     0.608,     0.775,     0.952,     1.119,     1.266,     1.361,     1.215,     1.009,     0.771,     0.506,     0.248,    -0.002,    -0.213,    -0.358,    -0.482,    -0.584,
     0.900,    -0.355,    -0.234,    -0.090,     0.067,     0.217,     0.369,     0.525,     0.690,     0.874,     1.046,     1.182,     1.023,     0.830,     0.623,     0.404,     0.206,     0.030,    -0.108,    -0.192,    -0.292,    -0.402,
     0.750,    -0.387,    -0.308,    -0.207,    -0.080,     0.038,     0.152,     0.288,     0.429,     0.593,     0.746,     0.868,     0.722,     0.561,     0.424,     0.284,     0.160,     0.092,     0.056,     0.051,     0.019,    -0.063,
     0.600,    -0.376,    -0.314,    -0.251,    -0.160,    -0.074,    -0.002,     0.100,     0.222,     0.340,     0.449,     0.543,     0.404,     0.265,     0.188,     0.119,     0.088,     0.099,     0.141,     0.206,     0.253,     0.242,
     0.450,    -0.348,    -0.286,    -0.245,    -0.189,    -0.133,    -0.079,    -0.015,     0.076,     0.150,     0.211,     0.275,     0.152,     0.035,    -0.024,    -0.057,    -0.012,     0.067,     0.160,     0.279,     0.376,     0.437,
     0.300,    -0.317,    -0.259,    -0.225,    -0.186,    -0.150,    -0.104,    -0.059,    -0.002,     0.037,     0.055,     0.080,    -0.003,    -0.091,    -0.146,    -0.160,    -0.101,     0.005,     0.126,     0.252,     0.381,     0.520,
     0.150,    -0.279,    -0.243,    -0.216,    -0.187,    -0.151,    -0.108,    -0.060,    -0.016,     0.004,     0.001,    -0.005,    -0.050,    -0.105,    -0.145,    -0.155,    -0.117,    -0.045,     0.049,     0.141,     0.240,     0.375,
     0.000,    -0.251,    -0.248,    -0.223,    -0.190,    -0.153,    -0.104,    -0.051,    -0.012,     0.005,     0.006,     0.000,    -0.017,    -0.046,    -0.077,    -0.102,    -0.114,    -0.102,    -0.076,    -0.035,     0.020,     0.103,
    -0.150,    -0.249,    -0.264,    -0.248,    -0.203,    -0.150,    -0.105,    -0.052,    -0.015,     0.011,     0.029,     0.043,     0.043,     0.038,     0.017,    -0.016,    -0.063,    -0.108,    -0.146,    -0.183,    -0.209,    -0.196,
    -0.300,    -0.277,    -0.299,    -0.275,    -0.223,    -0.157,    -0.112,    -0.053,    -0.002,     0.041,     0.078,     0.099,     0.109,     0.119,     0.110,     0.087,     0.031,    -0.044,    -0.135,    -0.233,    -0.334,    -0.405,
    -0.450,    -0.318,    -0.333,    -0.304,    -0.253,    -0.183,    -0.122,    -0.049,     0.023,     0.092,     0.140,     0.165,     0.190,     0.213,     0.216,     0.198,     0.147,     0.066,    -0.051,    -0.188,    -0.348,    -0.507,
    -0.600,    -0.386,    -0.400,    -0.364,    -0.295,    -0.213,    -0.125,    -0.031,     0.070,     0.157,     0.213,     0.247,     0.275,     0.309,     0.325,     0.314,     0.268,     0.198,     0.080,    -0.081,    -0.275,    -0.499,
    -0.750,    -0.434,    -0.405,    -0.426,    -0.234,    -0.228,    -0.120,     0.002,     0.128,     0.229,     0.292,     0.328,     0.360,     0.397,     0.424,     0.425,     0.390,     0.326,     0.218,     0.060,    -0.152,    -0.416,
    -0.900,    -0.340,    -0.167,     0.094,     0.132,    -0.252,    -0.104,     0.051,     0.187,     0.290,     0.352,     0.395,     0.432,     0.474,     0.513,     0.531,     0.516,     0.462,     0.357,     0.197,    -0.029,    -0.312,
    -1.050,    -0.302,    -0.216,    -0.113,    -0.160,    -0.265,    -0.093,     0.091,     0.237,     0.346,     0.399,     0.439,     0.481,     0.539,     0.596,     0.633,     0.644,     0.606,     0.505,     0.345,     0.115,    -0.192,
    -1.200,       NaN,    -0.325,    -0.310,    -0.329,    -0.261,    -0.048,     0.147,     0.288,     0.390,     0.435,     0.452,     0.499,     0.577,     0.657,     0.718,     0.754,     0.742,     0.663,     0.511,     0.269,    -0.054,
    -1.350,       NaN,       NaN,    -0.410,    -0.334,    -0.162,     0.064,     0.238,     0.366,     0.443,     0.468,     0.459,     0.501,     0.592,     0.690,     0.778,     0.849,     0.865,     0.826,     0.712,     0.499,     0.193,
    -1.500,       NaN,       NaN,       NaN,     0.273,     0.388,     0.500,     0.555,     0.581,     0.570,     0.530,     0.482,     0.480,     0.557,     0.674,     0.789,     0.897,     0.948,     0.949,     0.882,     0.760,       NaN,
